borehole_id,parameter,n,n5,has_detection,mk_z_5y,mk_p_5y,mk_z_full,mk_p_full,snr_5y,snr_full,analysis_mode,classification,trend_description,crossed_standard,drinking_water_standard
נת_חולון_6,p-isopropyl toluene,1,0,False,,,,,,,none,NONE,,False,
נת_חולון_6,p-xylene,1,0,False,,,,,,,none,NONE,,False,
נת_חולון_6,sec-butylbenzene,1,0,False,,,,,,,none,NONE,,False,
נת_חולון_6,tert-butylbenzene,1,0,False,,,,,,,none,NONE,,False,
נת_חולון_7, MTBE,6,1,False,,,,,,,none,NONE,,False,40
נת_חולון_7,"1,1,1,2-tetrachloroethane",4,0,False,,,,,,,none,NONE,,False,
נת_חולון_7,"1,1,2,2-tetrachloroethane",4,0,False,,,,,,,none,NONE,,False,
נת_חולון_7,"1,1,2-trichloroethane",5,1,False,,,,,,,none,NONE,,False,5
נת_חולון_7,"1,1-dichloroethane",5,1,True,,,0,1,0,1.14326,full_record,STABLE,No significant trend (p=1.000); Mann-Kendall Z=0.00 (full record — 5-year window insufficient),False,
נת_חולון_7,"1,2,3-trichlorobenzene",3,1,False,,,,,,,none,NONE,,False,
נת_חולון_7,"1,2,3-trichloropropane",3,1,False,,,,,,,none,NONE,,False,
נת_חולון_7,"1,2,4 TRIMETHYLBENZENE",5,1,False,,,,,,,none,NONE,,False,
נת_חולון_7,"1,2,4-trichlorobenzene",3,1,False,,,,,,,none,NONE,,False,70
נת_חולון_7,"1,2-dibromo-3-chloropropane",3,1,False,,,,,,,none,NONE,,False,0.3
נת_חולון_7,"1,2-dichloropropane",3,1,False,,,,,,,none,NONE,,False,5
נת_חולון_7,"1,3,5 TRIMETHYLBENZENE",3,1,False,,,,,,,none,NONE,,False,
נת_חולון_7,"1,3-Dichloropropene (e) CIS",2,0,False,,,,,,,none,NONE,,False,
נת_חולון_7,"1,3-Dichloropropene (z) TRANS",2,0,False,,,,,,,none,NONE,,False,
נת_חולון_7,"1,3-dichlorobenzene",3,1,False,,,,,,,none,NONE,,False,
נת_חולון_7,"1,3-dichloropropane",2,0,False,,,,,,,none,NONE,,False,
נת_חולון_7,"1,4 DIOXANE",1,1,True,,,,,,,none,NONE,,True,3
נת_חולון_7,"2,2-dichloropropane",2,0,False,,,,,,,none,NONE,,False,
נת_חולון_7,2-chlorotoluene,2,0,False,,,,,,,none,NONE,,False,
נת_חולון_7,4-chlorotoluene,2,0,False,,,,,,,none,NONE,,False,
נת_חולון_7,ALUMINUM,6,0,True,,,,,,,none,NONE,,True,200
נת_חולון_7,ANTIMONY,5,0,True,,,,,,,none,NONE,,True,6
נת_חולון_7,ARSENIC AS AS,10,1,True,,,-1.60997,0.107405,0,0.785514,full_record,STABLE,No significant trend (p=0.107); Mann-Kendall Z=-1.61 (full record — 5-year window insufficient),True,10
נת_חולון_7,BARIUM AS BA,10,1,True,,,1.96774,0.049098,0,1.00027,full_record,INCREASING,Rising trend (p=0.049); Mann-Kendall Z=1.97 (full record — 5-year window insufficient),False,1000
נת_חולון_7,BENZENE,6,1,False,,,,,,,none,NONE,,False,5
נת_חולון_7,BERYLIUM,3,1,False,,,,,,,none,NONE,,False,4
נת_חולון_7,BICARBONATE AS HCO3,1,1,True,,,,,,,none,NONE,,False,
נת_חולון_7,BORON AS B,5,1,True,,,0.244949,0.806496,0,0.419809,full_record,STABLE,No significant trend (p=0.806); Mann-Kendall Z=0.24 (full record — 5-year window insufficient),False,1
נת_חולון_7,BROMIDE AS BR,1,1,True,,,,,,,none,NONE,,False,
נת_חולון_7,Bromo dichloromethane,4,0,False,,,,,,,none,NONE,,False,
נת_חולון_7,Bromomethane,4,0,False,,,,,,,none,NONE,,False,
נת_חולון_7,CADMIUM AS CD,1,1,False,,,,,,,none,NONE,,False,5
נת_חולון_7,CALCIUM AS CA,1,1,True,,,,,,,none,NONE,,True,80
נת_חולון_7,CARBON TETRACHLORIDE,8,1,True,,,0,1,0,0.336011,full_record,STABLE,No significant trend (p=1.000); Mann-Kendall Z=0.00 (full record — 5-year window insufficient),False,4
נת_חולון_7,CHLORIDE AS CL,1,1,True,,,,,,,none,NONE,,False,400
נת_חולון_7,CHLOROFORM,14,1,True,,,1.97082,0.0487449,0,0.788831,full_record,INCREASING,Rising trend (p=0.049); Mann-Kendall Z=1.97 (full record — 5-year window insufficient),True,80
נת_חולון_7,CHROMIUM AS CR,10,1,True,,,0.178885,0.858028,0,0.418978,full_record,STABLE,No significant trend (p=0.858); Mann-Kendall Z=0.18 (full record — 5-year window insufficient),True,50
נת_חולון_7,"CIS 1,2 DICHLOROETHYLENE",10,1,True,,,0,1,0,0.270951,full_record,NONE,Insufficient signal for trend assessment (SNR below threshold),True,50
נת_חולון_7,COBALT AS CO,1,1,False,,,,,,,none,NONE,,False,
נת_חולון_7,COPPER AS CU,10,1,True,,,0.449013,0.653422,0,0.611388,full_record,STABLE,No significant trend (p=0.653); Mann-Kendall Z=0.45 (full record — 5-year window insufficient),False,1400
נת_חולון_7,Chloroethane,5,1,False,,,,,,,none,NONE,,False,
נת_חולון_7,Chloromethane,5,1,False,,,,,,,none,NONE,,False,
נת_חולון_7,"DICHLOR BENZEN 1,2",3,1,False,,,,,,,none,NONE,,False,600
נת_חולון_7,"DICHLOROBENZEN 1,4",2,1,False,,,,,,,none,NONE,,False,75
נת_חולון_7,"DICHLOROETHANE1,2",9,1,True,,,1.42408,0.154424,0,0.867922,full_record,STABLE,No significant trend (p=0.154); Mann-Kendall Z=1.42 (full record — 5-year window insufficient),False,4
נת_חולון_7,"DICHLOROETHYLENE 1,1",15,1,True,,,-0.69282,0.488422,0,0.36219,full_record,STABLE,No significant trend (p=0.488); Mann-Kendall Z=-0.69 (full record — 5-year window insufficient),True,10
נת_חולון_7,Dibromochloro methane  ,3,1,False,,,,,,,none,NONE,,False,
נת_חולון_7,Dichlorodifluoromethane,3,1,False,,,,,,,none,NONE,,False,
נת_חולון_7,ETHYL BENZENE,3,1,False,,,,,,,none,NONE,,False,300
נת_חולון_7,ETHYLENE DI BROMIDE,3,1,False,,,,,,,none,NONE,,False,0.05
נת_חולון_7,IRON TOTAL AS FE,1,1,False,,,,,,,none,NONE,,False,1000
נת_חולון_7,LEAD AS PB,8,1,True,,,0.509372,0.610492,0,0.593597,full_record,STABLE,No significant trend (p=0.610); Mann-Kendall Z=0.51 (full record — 5-year window insufficient),False,10
נת_חולון_7,LITHIUM,4,0,True,,,,,,,none,NONE,,False,
נת_חולון_7,MAGNESIUM AS MG,1,1,True,,,,,,,none,NONE,,False,150
נת_חולון_7,MANGANESE TOTAL AS MN,7,1,True,,,0,1,0,0.894837,full_record,STABLE,No significant trend (p=1.000); Mann-Kendall Z=0.00 (full record — 5-year window insufficient),False,200
נת_חולון_7,MONOCHLOROBENZENE,3,1,False,,,,,,,none,NONE,,False,100
נת_חולון_7,Methylene chloride ,5,1,True,,,0,1,0,0.312782,full_record,STABLE,No significant trend (p=1.000); Mann-Kendall Z=0.00 (full record — 5-year window insufficient),False,
נת_חולון_7,NAPTHALENE,4,1,False,,,,,,,none,NONE,,False,10
נת_חולון_7,NICKEL AS NI,10,1,True,,,0.0898027,0.928444,0,0.199706,full_record,NONE,Insufficient signal for trend assessment (SNR below threshold),False,20
נת_חולון_7,NITRATE AS NO3,1,1,True,,,,,,,none,NONE,,False,70
נת_חולון_7,POTASSIUM AS K,1,1,True,,,,,,,none,NONE,,False,
נת_חולון_7,SELENIUM AS SE,8,1,True,,,1.27343,0.202866,0,1.01044,full_record,STABLE,No significant trend (p=0.203); Mann-Kendall Z=1.27 (full record — 5-year window insufficient),False,10
נת_חולון_7,SODIUM AS NA,1,1,True,,,,,,,none,NONE,,False,
נת_חולון_7,STYRENE,2,1,False,,,,,,,none,NONE,,False,50
נת_חולון_7,SULFATE AS SO4,1,1,True,,,,,,,none,NONE,,False,250
נת_חולון_7,TETRACHLORO ETHYLENE,12,1,True,,,0.482281,0.629606,0,0.024352,full_record,NONE,Insufficient signal for trend assessment (SNR below threshold),True,10
נת_חולון_7,THALLIUM,3,0,False,,,,,,,none,NONE,,False,2
נת_חולון_7,TOLUENE,11,1,True,,,-1.40987,0.158578,0,0.18267,full_record,NONE,Insufficient signal for trend assessment (SNR below threshold),False,700
נת_חולון_7,TOTAL NITROGREN  AS N,1,1,True,,,,,,,none,NONE,,False,
נת_חולון_7,TOTAL ORGANIC CARBON,1,1,True,,,,,,,none,NONE,,False,
נת_חולון_7,"TRANS-1,2 DICHLOROETHYLENE",5,1,False,,,,,,,none,NONE,,False,50
נת_חולון_7,"TRICHLORO ETHANE 1,1,1",6,1,False,,,,,,,none,NONE,,False,200
נת_חולון_7,TRICHLORO ETHYLENE,15,1,True,,,0.890769,0.373053,0,0.664877,full_record,STABLE,No significant trend (p=0.373); Mann-Kendall Z=0.89 (full record — 5-year window insufficient),True,7.5
נת_חולון_7,Tribromomethane,5,1,False,,,,,,,none,NONE,,False,
נת_חולון_7,Trichlorofluoromethane,5,1,False,,,,,,,none,NONE,,False,
נת_חולון_7,URANIUM,6,0,True,,,,,,,none,NONE,,False,15
נת_חולון_7,VINYL CHLORIDE,5,1,False,,,,,,,none,NONE,,False,0.5
נת_חולון_7,XYLENE,6,1,False,,,,,,,none,NONE,,False,500
נת_חולון_7,ZINC AS ZN,1,1,False,,,,,,,none,NONE,,False,5000
נת_חולון_7,bromobenzene,5,1,False,,,,,,,none,NONE,,False,
נת_חולון_7,bromochloromethane,4,0,False,,,,,,,none,NONE,,False,
נת_חולון_7,dibromomethane,3,1,False,,,,,,,none,NONE,,False,
נת_חולון_7,hexachlorobutadiene,2,0,False,,,,,,,none,NONE,,False,
נת_חולון_7,isopropylbenzene,2,0,False,,,,,,,none,NONE,,False,
נת_חולון_7,n-Butyl benzene,1,0,False,,,,,,,none,NONE,,False,
נת_חולון_7,n-propylbenzene,1,0,False,,,,,,,none,NONE,,False,
נת_חולון_7,o-Xylene ,2,0,False,,,,,,,none,NONE,,False,
נת_חולון_7,p-isopropyl toluene,1,0,False,,,,,,,none,NONE,,False,
נת_חולון_7,p-xylene,1,0,False,,,,,,,none,NONE,,False,
נת_חולון_7,sec-butylbenzene,1,0,False,,,,,,,none,NONE,,False,
נת_חולון_7,tert-butylbenzene,1,0,False,,,,,,,none,NONE,,False,
נת_חולון_8, MTBE,2,0,False,,,,,,,none,NONE,,False,40
נת_חולון_8,"1,1,2-trichloroethane",1,0,True,,,,,,,none,NONE,,True,5
נת_חולון_8,"1,1-dichloroethane",1,0,True,,,,,,,none,NONE,,False,
נת_חולון_8,"1,2,4 TRIMETHYLBENZENE",1,0,False,,,,,,,none,NONE,,False,
נת_חולון_8,"1,2-Dibromomethane",1,0,False,,,,,,,none,NONE,,False,
נת_חולון_8,ALUMINUM,1,0,False,,,,,,,none,NONE,,False,200
נת_חולון_8,ARSENIC AS AS,2,0,True,,,,,,,none,NONE,,False,10
נת_חולון_8,BARIUM AS BA,2,0,True,,,,,,,none,NONE,,False,1000
נת_חולון_8,BENZENE,2,0,False,,,,,,,none,NONE,,False,5
נת_חולון_8,BORON AS B,1,0,True,,,,,,,none,NONE,,False,1
נת_חולון_8,CADMIUM AS CD,1,0,False,,,,,,,none,NONE,,False,5
נת_חולון_8,CARBON TETRACHLORIDE,2,0,True,,,,,,,none,NONE,,False,4
נת_חולון_8,CHLOROFORM,2,0,True,,,,,,,none,NONE,,False,80
נת_חולון_8,CHROMIUM AS CR,2,0,True,,,,,,,none,NONE,,True,50
נת_חולון_8,"CIS 1,2 DICHLOROETHYLENE",1,0,True,,,,,,,none,NONE,,False,50
נת_חולון_8,COBALT AS CO,1,0,True,,,,,,,none,NONE,,False,
נת_חולון_8,COPPER AS CU,2,0,True,,,,,,,none,NONE,,False,1400
נת_חולון_8,"DICHLOROETHANE1,2",2,0,True,,,,,,,none,NONE,,True,4
נת_חולון_8,"DICHLOROETHYLENE 1,1",2,0,True,,,,,,,none,NONE,,True,10
נת_חולון_8,ETHYL BENZENE,1,0,False,,,,,,,none,NONE,,False,300
נת_חולון_8,LEAD AS PB,2,0,True,,,,,,,none,NONE,,False,10
נת_חולון_8,MANGANESE TOTAL AS MN,1,0,True,,,,,,,none,NONE,,False,200
נת_חולון_8,NAPTHALENE,1,0,False,,,,,,,none,NONE,,False,10
נת_חולון_8,NICKEL AS NI,2,0,True,,,,,,,none,NONE,,False,20
נת_חולון_8,PERCHLORATE,1,0,False,,,,,,,none,NONE,,False,15
נת_חולון_8,SELENIUM AS SE,1,0,True,,,,,,,none,NONE,,False,10
נת_חולון_8,TETRACHLORO ETHYLENE,2,0,True,,,,,,,none,NONE,,True,10
נת_חולון_8,THALLIUM,1,0,False,,,,,,,none,NONE,,False,2
נת_חולון_8,TOLUENE,2,0,False,,,,,,,none,NONE,,False,700
נת_חולון_8,"TRANS-1,2 DICHLOROETHYLENE",1,0,False,,,,,,,none,NONE,,False,50
נת_חולון_8,"TRICHLORO ETHANE 1,1,1",2,0,True,,,,,,,none,NONE,,False,200
נת_חולון_8,TRICHLORO ETHYLENE,2,0,True,,,,,,,none,NONE,,True,7.5
נת_חולון_8,VINYL CHLORIDE,1,0,False,,,,,,,none,NONE,,False,0.5
נת_חולון_8,XYLENE,2,0,False,,,,,,,none,NONE,,False,500
נת_חולון_8,bromobenzene,1,0,False,,,,,,,none,NONE,,False,
נת_חולון_9, MTBE,3,0,False,,,,,,,none,NONE,,False,40
נת_חולון_9,"1,1,1,2-tetrachloroethane",2,0,False,,,,,,,none,NONE,,False,
נת_חולון_9,"1,1,2,2-tetrachloroethane",2,0,False,,,,,,,none,NONE,,False,
נת_חולון_9,"1,1,2-trichloroethane",2,0,False,,,,,,,none,NONE,,False,5
נת_חולון_9,"1,1-dichloroethane",2,0,False,,,,,,,none,NONE,,False,
נת_חולון_9,"1,2,3-trichlorobenzene",1,0,False,,,,,,,none,NONE,,False,
נת_חולון_9,"1,2,3-trichloropropane",1,0,False,,,,,,,none,NONE,,False,
נת_חולון_9,"1,2,4 TRIMETHYLBENZENE",2,0,False,,,,,,,none,NONE,,False,
נת_חולון_9,"1,2,4-trichlorobenzene",1,0,False,,,,,,,none,NONE,,False,70
נת_חולון_9,"1,2-dibromo-3-chloropropane",1,0,False,,,,,,,none,NONE,,False,0.3
נת_חולון_9,"1,2-dichloropropane",1,0,False,,,,,,,none,NONE,,False,5
נת_חולון_9,"1,3,5 TRIMETHYLBENZENE",1,0,False,,,,,,,none,NONE,,False,
נת_חולון_9,"1,3-Dichloropropene (e) CIS",1,0,False,,,,,,,none,NONE,,False,
נת_חולון_9,"1,3-Dichloropropene (z) TRANS",1,0,False,,,,,,,none,NONE,,False,
נת_חולון_9,"1,3-dichlorobenzene",1,0,False,,,,,,,none,NONE,,False,
נת_חולון_9,"1,3-dichloropropane",1,0,False,,,,,,,none,NONE,,False,
נת_חולון_9,"2,2-dichloropropane",1,0,False,,,,,,,none,NONE,,False,
נת_חולון_9,2-chlorotoluene,1,0,False,,,,,,,none,NONE,,False,
נת_חולון_9,4-chlorotoluene,1,0,False,,,,,,,none,NONE,,False,
נת_חולון_9,ALUMINUM,4,0,True,,,,,,,none,NONE,,False,200
נת_חולון_9,ANTIMONY,2,0,True,,,,,,,none,NONE,,False,6
נת_חולון_9,ARSENIC AS AS,6,0,True,,,,,,,none,NONE,,False,10
נת_חולון_9,BARIUM AS BA,4,0,True,,,,,,,none,NONE,,False,1000
נת_חולון_9,BENZENE,3,0,False,,,,,,,none,NONE,,False,5
נת_חולון_9,BERYLIUM,2,0,False,,,,,,,none,NONE,,False,4
נת_חולון_9,BORON AS B,4,0,True,,,,,,,none,NONE,,False,1
נת_חולון_9,Bromo dichloromethane,2,0,False,,,,,,,none,NONE,,False,
נת_חולון_9,Bromomethane,2,0,False,,,,,,,none,NONE,,False,
נת_חולון_9,CADMIUM AS CD,1,0,False,,,,,,,none,NONE,,False,5
נת_חולון_9,CARBON TETRACHLORIDE,3,0,False,,,,,,,none,NONE,,False,4
נת_חולון_9,CHLOROFORM,4,0,True,,,,,,,none,NONE,,False,80
נת_חולון_9,CHROMIUM AS CR,6,0,True,,,,,,,none,NONE,,False,50
נת_חולון_9,"CIS 1,2 DICHLOROETHYLENE",3,0,True,,,,,,,none,NONE,,False,50
נת_חולון_9,COPPER AS CU,6,0,True,,,,,,,none,NONE,,False,1400
נת_חולון_9,Chloroethane,2,0,False,,,,,,,none,NONE,,False,
נת_חולון_9,Chloromethane,2,0,False,,,,,,,none,NONE,,False,
נת_חולון_9,"DICHLOR BENZEN 1,2",1,0,False,,,,,,,none,NONE,,False,600
נת_חולון_9,"DICHLOROBENZEN 1,4",1,0,False,,,,,,,none,NONE,,False,75
נת_חולון_9,"DICHLOROETHANE1,2",3,0,False,,,,,,,none,NONE,,False,4
נת_חולון_9,"DICHLOROETHYLENE 1,1",4,0,True,,,,,,,none,NONE,,True,10
נת_חולון_9,Dibromochloro methane  ,1,0,False,,,,,,,none,NONE,,False,
נת_חולון_9,Dichlorodifluoromethane,1,0,False,,,,,,,none,NONE,,False,
נת_חולון_9,ETHYL BENZENE,1,0,False,,,,,,,none,NONE,,False,300
נת_חולון_9,ETHYLENE DI BROMIDE,1,0,False,,,,,,,none,NONE,,False,0.05
נת_חולון_9,LEAD AS PB,6,0,True,,,,,,,none,NONE,,False,10
נת_חולון_9,LITHIUM,3,0,True,,,,,,,none,NONE,,False,
נת_חולון_9,MANGANESE TOTAL AS MN,4,0,True,,,,,,,none,NONE,,False,200
נת_חולון_9,MONOCHLOROBENZENE,1,0,False,,,,,,,none,NONE,,False,100
נת_חולון_9,Methylene chloride ,1,0,False,,,,,,,none,NONE,,False,
נת_חולון_9,NAPTHALENE,2,0,False,,,,,,,none,NONE,,False,10
נת_חולון_9,NICKEL AS NI,6,0,True,,,,,,,none,NONE,,False,20
נת_חולון_9,SELENIUM AS SE,5,0,True,,,,,,,none,NONE,,False,10
נת_חולון_9,STYRENE,1,0,False,,,,,,,none,NONE,,False,50
נת_חולון_9,TETRACHLORO ETHYLENE,4,0,True,,,,,,,none,NONE,,True,10
נת_חולון_9,THALLIUM,4,0,True,,,,,,,none,NONE,,False,2
נת_חולון_9,TOLUENE,4,0,True,,,,,,,none,NONE,,False,700
נת_חולון_9,"TRANS-1,2 DICHLOROETHYLENE",2,0,True,,,,,,,none,NONE,,False,50
נת_חולון_9,"TRICHLORO ETHANE 1,1,1",3,0,False,,,,,,,none,NONE,,False,200
נת_חולון_9,TRICHLORO ETHYLENE,4,0,True,,,,,,,none,NONE,,True,7.5
נת_חולון_9,Tribromomethane,2,0,False,,,,,,,none,NONE,,False,
נת_חולון_9,Trichlorofluoromethane,2,0,False,,,,,,,none,NONE,,False,
נת_חולון_9,URANIUM,3,0,True,,,,,,,none,NONE,,False,15
נת_חולון_9,VINYL CHLORIDE,2,0,False,,,,,,,none,NONE,,False,0.5
נת_חולון_9,XYLENE,3,0,False,,,,,,,none,NONE,,False,500
נת_חולון_9,bromobenzene,2,0,False,,,,,,,none,NONE,,False,
נת_חולון_9,bromochloromethane,2,0,False,,,,,,,none,NONE,,False,
נת_חולון_9,dibromomethane,1,0,True,,,,,,,none,NONE,,False,
נת_חולון_9,hexachlorobutadiene,1,0,False,,,,,,,none,NONE,,False,
נת_חולון_9,isopropylbenzene,1,0,False,,,,,,,none,NONE,,False,
נת_חולון_9,n-Butyl benzene,1,0,False,,,,,,,none,NONE,,False,
נת_חולון_9,n-propylbenzene,1,0,False,,,,,,,none,NONE,,False,
נת_חולון_9,o-Xylene ,1,0,False,,,,,,,none,NONE,,False,
נת_חולון_9,p-isopropyl toluene,1,0,False,,,,,,,none,NONE,,False,
נת_חולון_9,p-xylene,1,0,False,,,,,,,none,NONE,,False,
נת_חולון_9,sec-butylbenzene,1,0,False,,,,,,,none,NONE,,False,
נת_חולון_9,tert-butylbenzene,1,0,False,,,,,,,none,NONE,,False,
נת_יהודה_ייבוא_חולון, MTBE,1,0,False,,,,,,,none,NONE,,False,40
נת_יהודה_ייבוא_חולון,"1,3,5 TRIMETHYLBENZENE",1,0,True,,,,,,,none,NONE,,False,
נת_יהודה_ייבוא_חולון,ARSENIC AS AS,1,0,False,,,,,,,none,NONE,,False,10
נת_יהודה_ייבוא_חולון,BARIUM AS BA,1,0,True,,,,,,,none,NONE,,False,1000
נת_יהודה_ייבוא_חולון,BENZENE,1,0,False,,,,,,,none,NONE,,False,5
נת_יהודה_ייבוא_חולון,BROMIDE AS BR,1,0,False,,,,,,,none,NONE,,False,
נת_יהודה_ייבוא_חולון,CARBON TETRACHLORIDE,1,0,False,,,,,,,none,NONE,,False,4
נת_יהודה_ייבוא_חולון,CHLORIDE AS CL,1,0,True,,,,,,,none,NONE,,False,400
נת_יהודה_ייבוא_חולון,CHLOROFORM,1,0,False,,,,,,,none,NONE,,False,80
נת_יהודה_ייבוא_חולון,CHROMIUM AS CR,1,0,False,,,,,,,none,NONE,,False,50
נת_יהודה_ייבוא_חולון,"CIS 1,2 DICHLOROETHYLENE",1,0,False,,,,,,,none,NONE,,False,50
נת_יהודה_ייבוא_חולון,COPPER AS CU,1,0,False,,,,,,,none,NONE,,False,1400
נת_יהודה_ייבוא_חולון,"DICHLOROETHYLENE 1,1",1,0,False,,,,,,,none,NONE,,False,10
נת_יהודה_ייבוא_חולון,DISSOLVED MATTER AT 180C DEGR,1,0,True,,,,,,,none,NONE,,False,
נת_יהודה_ייבוא_חולון,DISSOLVED OXYGEN AS O2,1,0,True,,,,,,,none,NONE,,False,
נת_יהודה_ייבוא_חולון,FIELD ELECTRICAL CONDUCTIVITY,1,0,True,,,,,,,none,NONE,,False,
נת_יהודה_ייבוא_חולון,FLUORIDE AS F,1,0,True,,,,,,,none,NONE,,False,1.7
נת_יהודה_ייבוא_חולון,IRON TOTAL AS FE,1,0,True,,,,,,,none,NONE,,False,1000
נת_יהודה_ייבוא_חולון,LEAD AS PB,1,0,False,,,,,,,none,NONE,,False,10
נת_יהודה_ייבוא_חולון,MAGNESIUM AS MG,1,0,True,,,,,,,none,NONE,,False,150
נת_יהודה_ייבוא_חולון,MANGANESE TOTAL AS MN,1,0,True,,,,,,,none,NONE,,False,200
נת_יהודה_ייבוא_חולון,NICKEL AS NI,1,0,False,,,,,,,none,NONE,,False,20
נת_יהודה_ייבוא_חולון,NITRATE AS NO3,1,0,True,,,,,,,none,NONE,,False,70
נת_יהודה_ייבוא_חולון,PH MEASURED  IN FIELD,1,0,True,,,,,,,none,NONE,,False,
נת_יהודה_ייבוא_חולון,PHOSPHATES AS PO4,1,0,False,,,,,,,none,NONE,,False,
נת_יהודה_ייבוא_חולון,POTASSIUM AS K,1,0,True,,,,,,,none,NONE,,False,
נת_יהודה_ייבוא_חולון,SULFATE AS SO4,1,0,True,,,,,,,none,NONE,,False,250
נת_יהודה_ייבוא_חולון,TEMPERATURE CENTIGRADE,1,0,True,,,,,,,none,NONE,,False,
נת_יהודה_ייבוא_חולון,TETRACHLORO ETHYLENE,1,0,False,,,,,,,none,NONE,,False,10
נת_יהודה_ייבוא_חולון,TOLUENE,1,0,False,,,,,,,none,NONE,,False,700
נת_יהודה_ייבוא_חולון,TRICHLORO ETHYLENE,1,0,True,,,,,,,none,NONE,,True,7.5
נת_יהודה_ייבוא_חולון,XYLENE,1,0,True,,,,,,,none,NONE,,False,500
נת_יהודה_ייבוא_חולון,ZINC AS ZN,1,0,True,,,,,,,none,NONE,,False,5000
נת_יהודה_ייבוא_חולון,n-Butyl benzene,1,0,True,,,,,,,none,NONE,,False,
נת_מוסך_קטרפילר_חולון, MTBE,11,1,True,,,-0.589256,0.55569,0,0.988826,full_record,STABLE,No significant trend (p=0.556); Mann-Kendall Z=-0.59 (full record — 5-year window insufficient),False,40
נת_מוסך_קטרפילר_חולון,"1,1,2,2-tetrachloroethane",1,0,False,,,,,,,none,NONE,,False,
נת_מוסך_קטרפילר_חולון,"1,1,2-trichloroethane",2,1,False,,,,,,,none,NONE,,False,5
נת_מוסך_קטרפילר_חולון,"1,1-dichloroethane",2,1,False,,,,,,,none,NONE,,False,
נת_מוסך_קטרפילר_חולון,"1,2,3-trichlorobenzene",2,1,False,,,,,,,none,NONE,,False,
נת_מוסך_קטרפילר_חולון,"1,2,3-trichloropropane",2,1,False,,,,,,,none,NONE,,False,
נת_מוסך_קטרפילר_חולון,"1,2,4 TRIMETHYLBENZENE",1,1,False,,,,,,,none,NONE,,False,
נת_מוסך_קטרפילר_חולון,"1,2,4-trichlorobenzene",2,1,False,,,,,,,none,NONE,,False,70
נת_מוסך_קטרפילר_חולון,"1,2-dibromo-3-chloropropane",2,1,False,,,,,,,none,NONE,,False,0.3
נת_מוסך_קטרפילר_חולון,"1,2-dichloropropane",2,1,False,,,,,,,none,NONE,,False,5
נת_מוסך_קטרפילר_חולון,"1,3,5 TRIMETHYLBENZENE",1,1,False,,,,,,,none,NONE,,False,
נת_מוסך_קטרפילר_חולון,"1,3-dichlorobenzene",2,1,False,,,,,,,none,NONE,,False,
נת_מוסך_קטרפילר_חולון,"1,3-dichloropropane",1,0,False,,,,,,,none,NONE,,False,
נת_מוסך_קטרפילר_חולון,"1,4 DIOXANE",1,1,True,,,,,,,none,NONE,,False,3
נת_מוסך_קטרפילר_חולון,ARSENIC AS AS,1,1,False,,,,,,,none,NONE,,False,10
נת_מוסך_קטרפילר_חולון,BARIUM AS BA,1,1,True,,,,,,,none,NONE,,False,1000
נת_מוסך_קטרפילר_חולון,BENZENE,11,1,True,,,-1.10741,0.268118,0,1.21922,full_record,STABLE,No significant trend (p=0.268); Mann-Kendall Z=-1.11 (full record — 5-year window insufficient),True,5
נת_מוסך_קטרפילר_חולון,BERYLIUM,1,1,False,,,,,,,none,NONE,,False,4
נת_מוסך_קטרפילר_חולון,BICARBONATE AS HCO3,1,1,True,,,,,,,none,NONE,,False,
נת_מוסך_קטרפילר_חולון,BORON AS B,1,1,True,,,,,,,none,NONE,,False,1
נת_מוסך_קטרפילר_חולון,BROMIDE AS BR,1,1,True,,,,,,,none,NONE,,False,
נת_מוסך_קטרפילר_חולון,CADMIUM AS CD,1,1,False,,,,,,,none,NONE,,False,5
נת_מוסך_קטרפילר_חולון,CALCIUM AS CA,1,1,True,,,,,,,none,NONE,,True,80
נת_מוסך_קטרפילר_חולון,CARBON TETRACHLORIDE,2,1,False,,,,,,,none,NONE,,False,4
נת_מוסך_קטרפילר_חולון,CHLORIDE AS CL,1,1,True,,,,,,,none,NONE,,False,400
נת_מוסך_קטרפילר_חולון,CHLOROFORM,2,1,False,,,,,,,none,NONE,,False,80
נת_מוסך_קטרפילר_חולון,CHROMIUM AS CR,1,1,True,,,,,,,none,NONE,,False,50
נת_מוסך_קטרפילר_חולון,"CIS 1,2 DICHLOROETHYLENE",1,1,False,,,,,,,none,NONE,,False,50
נת_מוסך_קטרפילר_חולון,COBALT AS CO,1,1,False,,,,,,,none,NONE,,False,
נת_מוסך_קטרפילר_חולון,COPPER AS CU,1,1,False,,,,,,,none,NONE,,False,1400
נת_מוסך_קטרפילר_חולון,Chloroethane,2,1,False,,,,,,,none,NONE,,False,
נת_מוסך_קטרפילר_חולון,Chloromethane,1,1,False,,,,,,,none,NONE,,False,
נת_מוסך_קטרפילר_חולון,"DICHLOR BENZEN 1,2",1,1,False,,,,,,,none,NONE,,False,600
נת_מוסך_קטרפילר_חולון,"DICHLOROBENZEN 1,4",1,1,False,,,,,,,none,NONE,,False,75
נת_מוסך_קטרפילר_חולון,"DICHLOROETHANE1,2",1,1,False,,,,,,,none,NONE,,False,4
נת_מוסך_קטרפילר_חולון,"DICHLOROETHYLENE 1,1",1,1,False,,,,,,,none,NONE,,False,10
