borehole,name_he,family,canonical_param,param_code,param_name,date,concentration,unit,drinking_water_standard,pct_of_standard,bucket
נד_אגד_אזור_10,נד אגד אזור 10,INDUSTRY,Vinyl Chloride,VINYL CHLORIDE,VINYL CHLORIDE,2019-07-17,0.1,microgr/L,0.5,20.0,1
נת_חווה_חקלאית_א,נת חווה חקלאית א,INDUSTRY,"1,4-Dioxane","1,4 DIOXANE","1,4 DIOXANE",2026-02-15,38.8,microgr/L,3.0,1293.33,4
נת_חווה_חקלאית_ב,נת חווה חקלאית ב,INDUSTRY,"1,4-Dioxane","1,4 DIOXANE","1,4 DIOXANE",2026-02-15,6.5,microgr/L,3.0,216.67,4
נת_חולון_26,נת חולון 26,INDUSTRY,"1,4-Dioxane","1,4 DIOXANE","1,4 DIOXANE",2023-02-06,0.0,microgr/L,3.0,0.0,0
נת_חולון_26,נת חולון 26,METALS,Arsenic,ARSENIC AS AS,ARSENIC AS AS,2023-02-06,0.0,microgr/L,10.0,0.0,0
נת_חולון_26,נת חולון 26,FUEL,Benzene,BENZENE,BENZENE,2023-02-06,0.0,microgr/L,5.0,0.0,0
נת_חולון_26,נת חולון 26,METALS,Cadmium,CADMIUM AS CD,CADMIUM AS CD,2023-02-06,0.0,microgr/L,5.0,0.0,0
נת_חולון_26,נת חולון 26,INDUSTRY,Chloroform,CHLOROFORM,CHLOROFORM,2023-02-06,45.8,microgr/L,80.0,57.25,2
נת_חולון_26,נת חולון 26,METALS,Chromium,CHROMIUM AS CR,CHROMIUM AS CR,2023-02-06,3770.0,microgr/L,50.0,7540.0,7
נת_חולון_26,נת חולון 26,INDUSTRY,"cis-1,2-DCE","CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2023-02-06,0.0,microgr/L,50.0,0.0,0
נת_חולון_26,נת חולון 26,INDUSTRY,"1,2-DCA","DICHLOROETHANE1,2","DICHLOROETHANE1,2",2023-02-06,0.0,microgr/L,4.0,0.0,0
נת_חולון_26,נת חולון 26,INDUSTRY,"1,1-DCE","DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2023-02-06,1.5,microgr/L,10.0,15.0,1
נת_חולון_26,נת חולון 26,FUEL,Benzene,ETHYL BENZENE,ETHYL BENZENE,2023-02-06,0.0,microgr/L,300.0,0.0,0
נת_חולון_26,נת חולון 26,METALS,Lead,LEAD AS PB,LEAD AS PB,2023-02-06,0.0,microgr/L,10.0,0.0,0
נת_חולון_26,נת חולון 26,METALS,Mercury,MERCURY AS HG,MERCURY AS HG,2023-02-06,0.0,microgr/L,1.0,0.0,0
נת_חולון_26,נת חולון 26,FUEL,MTBE, MTBE,MTBE,2023-02-06,0.48,microgr/L,40.0,1.2,1
נת_חולון_26,נת חולון 26,METALS,Nickel,NICKEL AS NI,NICKEL AS NI,2023-02-06,2.7,microgr/L,20.0,13.5,1
נת_חולון_26,נת חולון 26,INDUSTRY,PCE,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2023-02-06,3.84,microgr/L,10.0,38.4,2
נת_חולון_26,נת חולון 26,FUEL,Toluene,TOLUENE,TOLUENE,2023-02-06,0.0,microgr/L,700.0,0.0,0
נת_חולון_26,נת חולון 26,INDUSTRY,"trans-1,2-DCE","TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2023-02-06,0.0,microgr/L,50.0,0.0,0
נת_חולון_26,נת חולון 26,INDUSTRY,TCE,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2023-02-06,160.8,microgr/L,7.5,2144.0,5
נת_חולון_26,נת חולון 26,INDUSTRY,Vinyl Chloride,VINYL CHLORIDE,VINYL CHLORIDE,2023-02-06,0.0,microgr/L,0.5,0.0,0
נת_חולון_26,נת חולון 26,FUEL,Xylene,XYLENE,XYLENE,2023-02-06,0.38,microgr/L,500.0,0.08,1
נת_חולון_26,נת חולון 26,INDUSTRY,Carbon Tetrachloride,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2023-02-06,0.0,microgr/L,4.0,0.0,0
נת_חולון_23,נת חולון 23,INDUSTRY,"1,4-Dioxane","1,4 DIOXANE","1,4 DIOXANE",2026-02-10,0.5,microgr/L,3.0,16.67,1
נת_חולון_23,נת חולון 23,METALS,Arsenic,ARSENIC AS AS,ARSENIC AS AS,2022-11-14,0.0,microgr/L,10.0,0.0,0
נת_חולון_23,נת חולון 23,FUEL,Benzene,BENZENE,BENZENE,2024-11-27,0.0,microgr/L,5.0,0.0,0
נת_חולון_23,נת חולון 23,METALS,Cadmium,CADMIUM AS CD,CADMIUM AS CD,2022-11-14,0.0,microgr/L,5.0,0.0,0
נת_חולון_23,נת חולון 23,INDUSTRY,Chloroform,CHLOROFORM,CHLOROFORM,2024-11-27,3.05,microgr/L,80.0,3.81,1
נת_חולון_23,נת חולון 23,METALS,Chromium,CHROMIUM AS CR,CHROMIUM AS CR,2023-02-06,44.8,microgr/L,50.0,89.6,3
נת_חולון_23,נת חולון 23,INDUSTRY,"cis-1,2-DCE","CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2024-11-27,2.01,microgr/L,50.0,4.02,1
נת_חולון_23,נת חולון 23,INDUSTRY,"1,2-DCA","DICHLOROETHANE1,2","DICHLOROETHANE1,2",2024-11-27,1.0,microgr/L,4.0,25.0,1
נת_חולון_23,נת חולון 23,INDUSTRY,"1,1-DCE","DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2024-11-27,1.48,microgr/L,10.0,14.8,1
נת_חולון_23,נת חולון 23,FUEL,Benzene,ETHYL BENZENE,ETHYL BENZENE,2024-11-27,0.0,microgr/L,300.0,0.0,0
נת_חולון_23,נת חולון 23,METALS,Lead,LEAD AS PB,LEAD AS PB,2022-11-14,0.0,microgr/L,10.0,0.0,0
נת_חולון_23,נת חולון 23,METALS,Mercury,MERCURY AS HG,MERCURY AS HG,2022-11-14,0.0,microgr/L,1.0,0.0,0
נת_חולון_23,נת חולון 23,FUEL,MTBE, MTBE,MTBE,2024-11-27,1.0,microgr/L,40.0,2.5,1
נת_חולון_23,נת חולון 23,METALS,Nickel,NICKEL AS NI,NICKEL AS NI,2022-11-14,39.3,microgr/L,20.0,196.5,4
נת_חולון_23,נת חולון 23,INDUSTRY,PCE,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2024-11-27,10.065,microgr/L,10.0,100.65,4
נת_חולון_23,נת חולון 23,FUEL,Toluene,TOLUENE,TOLUENE,2024-11-27,1.0,microgr/L,700.0,0.14,1
נת_חולון_23,נת חולון 23,INDUSTRY,"trans-1,2-DCE","TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2024-11-27,0.0,microgr/L,50.0,0.0,0
נת_חולון_23,נת חולון 23,INDUSTRY,TCE,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2024-11-27,76.446,microgr/L,7.5,1019.28,4
נת_חולון_23,נת חולון 23,INDUSTRY,Vinyl Chloride,VINYL CHLORIDE,VINYL CHLORIDE,2024-11-27,0.0,microgr/L,0.5,0.0,0
נת_חולון_23,נת חולון 23,FUEL,Xylene,XYLENE,XYLENE,2024-11-27,0.0,microgr/L,500.0,0.0,0
נת_חולון_23,נת חולון 23,INDUSTRY,Carbon Tetrachloride,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2024-11-27,0.0,microgr/L,4.0,0.0,0
נת_חולון_24,נת חולון 24,INDUSTRY,"1,4-Dioxane","1,4 DIOXANE","1,4 DIOXANE",2023-02-06,0.0,microgr/L,3.0,0.0,0
נת_חולון_24,נת חולון 24,METALS,Arsenic,ARSENIC AS AS,ARSENIC AS AS,2023-02-06,0.0,microgr/L,10.0,0.0,0
נת_חולון_24,נת חולון 24,FUEL,Benzene,BENZENE,BENZENE,2024-11-27,1.0,microgr/L,5.0,20.0,1
נת_חולון_24,נת חולון 24,METALS,Cadmium,CADMIUM AS CD,CADMIUM AS CD,2023-02-06,0.0,microgr/L,5.0,0.0,0
נת_חולון_24,נת חולון 24,INDUSTRY,Chloroform,CHLOROFORM,CHLOROFORM,2024-11-27,9.732,microgr/L,80.0,12.16,1
נת_חולון_24,נת חולון 24,METALS,Chromium,CHROMIUM AS CR,CHROMIUM AS CR,2023-02-06,18.0,microgr/L,50.0,36.0,2
נת_חולון_24,נת חולון 24,INDUSTRY,"cis-1,2-DCE","CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2024-11-27,1.0,microgr/L,50.0,2.0,1
נת_חולון_24,נת חולון 24,INDUSTRY,"1,2-DCA","DICHLOROETHANE1,2","DICHLOROETHANE1,2",2024-11-27,1.0,microgr/L,4.0,25.0,1
נת_חולון_24,נת חולון 24,INDUSTRY,"1,1-DCE","DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2024-11-27,15.163,microgr/L,10.0,151.63,4
נת_חולון_24,נת חולון 24,FUEL,Benzene,ETHYL BENZENE,ETHYL BENZENE,2024-11-27,0.0,microgr/L,300.0,0.0,0
נת_חולון_24,נת חולון 24,METALS,Lead,LEAD AS PB,LEAD AS PB,2023-02-06,0.0,microgr/L,10.0,0.0,0
נת_חולון_24,נת חולון 24,METALS,Mercury,MERCURY AS HG,MERCURY AS HG,2023-02-06,0.0,microgr/L,1.0,0.0,0
נת_חולון_24,נת חולון 24,FUEL,MTBE, MTBE,MTBE,2024-11-27,1.0,microgr/L,40.0,2.5,1
נת_חולון_24,נת חולון 24,METALS,Nickel,NICKEL AS NI,NICKEL AS NI,2023-02-06,3.3,microgr/L,20.0,16.5,1
נת_חולון_24,נת חולון 24,INDUSTRY,PCE,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2024-11-27,9.864,microgr/L,10.0,98.64,4
נת_חולון_24,נת חולון 24,FUEL,Toluene,TOLUENE,TOLUENE,2024-11-27,1.0,microgr/L,700.0,0.14,1
נת_חולון_24,נת חולון 24,INDUSTRY,"trans-1,2-DCE","TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2024-11-27,0.0,microgr/L,50.0,0.0,0
נת_חולון_24,נת חולון 24,INDUSTRY,TCE,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2024-11-27,75.787,microgr/L,7.5,1010.49,4
נת_חולון_24,נת חולון 24,INDUSTRY,Vinyl Chloride,VINYL CHLORIDE,VINYL CHLORIDE,2024-11-27,0.0,microgr/L,0.5,0.0,0
נת_חולון_24,נת חולון 24,FUEL,Xylene,XYLENE,XYLENE,2024-11-27,0.0,microgr/L,500.0,0.0,0
נת_חולון_24,נת חולון 24,INDUSTRY,Carbon Tetrachloride,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2024-11-27,0.0,microgr/L,4.0,0.0,0
נת_חולון_25,נת חולון 25,INDUSTRY,"1,4-Dioxane","1,4 DIOXANE","1,4 DIOXANE",2023-02-10,0.0,microgr/L,3.0,0.0,0
נת_חולון_25,נת חולון 25,METALS,Arsenic,ARSENIC AS AS,ARSENIC AS AS,2023-02-10,0.0,microgr/L,10.0,0.0,0
נת_חולון_25,נת חולון 25,FUEL,Benzene,BENZENE,BENZENE,2023-02-10,0.0,microgr/L,5.0,0.0,0
נת_חולון_25,נת חולון 25,METALS,Cadmium,CADMIUM AS CD,CADMIUM AS CD,2023-02-10,0.0,microgr/L,5.0,0.0,0
נת_חולון_25,נת חולון 25,INDUSTRY,Chloroform,CHLOROFORM,CHLOROFORM,2023-02-10,5.81,microgr/L,80.0,7.26,1
נת_חולון_25,נת חולון 25,METALS,Chromium,CHROMIUM AS CR,CHROMIUM AS CR,2023-02-10,18.2,microgr/L,50.0,36.4,2
נת_חולון_25,נת חולון 25,INDUSTRY,"cis-1,2-DCE","CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2023-02-10,2.44,microgr/L,50.0,4.88,1
נת_חולון_25,נת חולון 25,INDUSTRY,"1,2-DCA","DICHLOROETHANE1,2","DICHLOROETHANE1,2",2023-02-10,0.0,microgr/L,4.0,0.0,0
נת_חולון_25,נת חולון 25,INDUSTRY,"1,1-DCE","DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2023-02-10,2.52,microgr/L,10.0,25.2,1
נת_חולון_25,נת חולון 25,FUEL,Benzene,ETHYL BENZENE,ETHYL BENZENE,2023-02-10,0.0,microgr/L,300.0,0.0,0
נת_חולון_25,נת חולון 25,METALS,Lead,LEAD AS PB,LEAD AS PB,2023-02-10,0.0,microgr/L,10.0,0.0,0
נת_חולון_25,נת חולון 25,METALS,Mercury,MERCURY AS HG,MERCURY AS HG,2023-02-10,0.0,microgr/L,1.0,0.0,0
נת_חולון_25,נת חולון 25,FUEL,MTBE, MTBE,MTBE,2023-02-10,2.69,microgr/L,40.0,6.73,1
נת_חולון_25,נת חולון 25,METALS,Nickel,NICKEL AS NI,NICKEL AS NI,2023-02-10,12.7,microgr/L,20.0,63.5,3
נת_חולון_25,נת חולון 25,INDUSTRY,PCE,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2023-02-10,1.56,microgr/L,10.0,15.6,1
נת_חולון_25,נת חולון 25,FUEL,Toluene,TOLUENE,TOLUENE,2023-02-10,0.0,microgr/L,700.0,0.0,0
נת_חולון_25,נת חולון 25,INDUSTRY,"trans-1,2-DCE","TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2023-02-10,0.13,microgr/L,50.0,0.26,1
נת_חולון_25,נת חולון 25,INDUSTRY,TCE,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2023-02-10,262.0,microgr/L,7.5,3493.33,5
נת_חולון_25,נת חולון 25,INDUSTRY,Vinyl Chloride,VINYL CHLORIDE,VINYL CHLORIDE,2023-02-10,0.0,microgr/L,0.5,0.0,0
נת_חולון_25,נת חולון 25,FUEL,Xylene,XYLENE,XYLENE,2023-02-10,0.0,microgr/L,500.0,0.0,0
נת_חולון_21,נת חולון 21,INDUSTRY,"1,4-Dioxane","1,4 DIOXANE","1,4 DIOXANE",2023-02-08,0.0,microgr/L,3.0,0.0,0
נת_חולון_21,נת חולון 21,METALS,Arsenic,ARSENIC AS AS,ARSENIC AS AS,2023-02-08,0.0,microgr/L,10.0,0.0,0
נת_חולון_21,נת חולון 21,FUEL,Benzene,BENZENE,BENZENE,2024-11-27,1.0,microgr/L,5.0,20.0,1
נת_חולון_21,נת חולון 21,METALS,Cadmium,CADMIUM AS CD,CADMIUM AS CD,2023-02-08,0.0,microgr/L,5.0,0.0,0
נת_חולון_21,נת חולון 21,INDUSTRY,Chloroform,CHLOROFORM,CHLOROFORM,2024-11-27,4.303,microgr/L,80.0,5.38,1
נת_חולון_21,נת חולון 21,METALS,Chromium,CHROMIUM AS CR,CHROMIUM AS CR,2023-02-08,1.7,microgr/L,50.0,3.4,1
נת_חולון_21,נת חולון 21,INDUSTRY,"cis-1,2-DCE","CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2024-11-27,2.382,microgr/L,50.0,4.76,1
נת_חולון_21,נת חולון 21,INDUSTRY,"1,2-DCA","DICHLOROETHANE1,2","DICHLOROETHANE1,2",2024-11-27,1.0,microgr/L,4.0,25.0,1
נת_חולון_21,נת חולון 21,INDUSTRY,"1,1-DCE","DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2024-11-27,55.37,microgr/L,10.0,553.7,4
נת_חולון_21,נת חולון 21,FUEL,Benzene,ETHYL BENZENE,ETHYL BENZENE,2024-11-27,0.0,microgr/L,300.0,0.0,0
נת_חולון_21,נת חולון 21,METALS,Lead,LEAD AS PB,LEAD AS PB,2023-02-08,0.0,microgr/L,10.0,0.0,0
נת_חולון_21,נת חולון 21,METALS,Mercury,MERCURY AS HG,MERCURY AS HG,2023-02-08,0.0,microgr/L,1.0,0.0,0
נת_חולון_21,נת חולון 21,FUEL,MTBE, MTBE,MTBE,2024-11-27,0.0,microgr/L,40.0,0.0,0
נת_חולון_21,נת חולון 21,METALS,Nickel,NICKEL AS NI,NICKEL AS NI,2023-02-08,2.3,microgr/L,20.0,11.5,1
נת_חולון_21,נת חולון 21,INDUSTRY,PCE,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2024-11-27,10.82,microgr/L,10.0,108.2,4
נת_חולון_21,נת חולון 21,FUEL,Toluene,TOLUENE,TOLUENE,2024-11-27,1.0,microgr/L,700.0,0.14,1
נת_חולון_21,נת חולון 21,INDUSTRY,"trans-1,2-DCE","TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2024-11-27,1.0,microgr/L,50.0,2.0,1
נת_חולון_21,נת חולון 21,INDUSTRY,TCE,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2024-11-27,175.683,microgr/L,7.5,2342.44,5
נת_חולון_21,נת חולון 21,INDUSTRY,Vinyl Chloride,VINYL CHLORIDE,VINYL CHLORIDE,2024-11-27,0.0,microgr/L,0.5,0.0,0
נת_חולון_21,נת חולון 21,FUEL,Xylene,XYLENE,XYLENE,2024-11-27,0.0,microgr/L,500.0,0.0,0
נת_חולון_21,נת חולון 21,INDUSTRY,Carbon Tetrachloride,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2024-11-27,0.0,microgr/L,4.0,0.0,0
נת_חולון_22,נת חולון 22,FUEL,Benzene,BENZENE,BENZENE,2024-11-27,1.0,microgr/L,5.0,20.0,1
נת_חולון_22,נת חולון 22,METALS,Chromium,CHROMIUM AS CR,CHROMIUM AS CR,2023-02-08,2.4,microgr/L,50.0,4.8,1
נת_חולון_22,נת חולון 22,INDUSTRY,"cis-1,2-DCE","CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2024-11-27,14.906,microgr/L,50.0,29.81,1
נת_חולון_22,נת חולון 22,INDUSTRY,"1,2-DCA","DICHLOROETHANE1,2","DICHLOROETHANE1,2",2024-11-27,1.0,microgr/L,4.0,25.0,1
נת_חולון_22,נת חולון 22,INDUSTRY,"1,1-DCE","DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2024-11-27,271.95,microgr/L,10.0,2719.5,5
נת_חולון_22,נת חולון 22,FUEL,Benzene,ETHYL BENZENE,ETHYL BENZENE,2024-11-27,0.0,microgr/L,300.0,0.0,0
נת_חולון_22,נת חולון 22,METALS,Lead,LEAD AS PB,LEAD AS PB,2023-02-08,0.0,microgr/L,10.0,0.0,0
נת_חולון_22,נת חולון 22,FUEL,MTBE, MTBE,MTBE,2024-11-27,0.0,microgr/L,40.0,0.0,0
נת_חולון_22,נת חולון 22,METALS,Nickel,NICKEL AS NI,NICKEL AS NI,2023-02-08,12.6,microgr/L,20.0,63.0,3
נת_חולון_22,נת חולון 22,INDUSTRY,PCE,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2024-11-27,4.935,microgr/L,10.0,49.35,2
נת_חולון_22,נת חולון 22,FUEL,Toluene,TOLUENE,TOLUENE,2024-11-27,1.0,microgr/L,700.0,0.14,1
נת_חולון_22,נת חולון 22,INDUSTRY,TCE,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2024-11-27,216.052,microgr/L,7.5,2880.69,5
נת_חולון_22,נת חולון 22,FUEL,Xylene,XYLENE,XYLENE,2024-11-27,0.0,microgr/L,500.0,0.0,0
נת_חולון_22,נת חולון 22,METALS,Arsenic,ARSENIC AS AS,ARSENIC AS AS,2023-02-08,0.0,microgr/L,10.0,0.0,0
נת_חולון_22,נת חולון 22,METALS,Cadmium,CADMIUM AS CD,CADMIUM AS CD,2023-02-08,0.0,microgr/L,5.0,0.0,0
נת_חולון_22,נת חולון 22,INDUSTRY,Carbon Tetrachloride,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2024-11-27,0.0,microgr/L,4.0,0.0,0
נת_חולון_22,נת חולון 22,INDUSTRY,Chloroform,CHLOROFORM,CHLOROFORM,2024-11-27,1.0,microgr/L,80.0,1.25,1
נת_חולון_22,נת חולון 22,METALS,Mercury,MERCURY AS HG,MERCURY AS HG,2023-02-08,0.0,microgr/L,1.0,0.0,0
נת_חולון_22,נת חולון 22,INDUSTRY,"trans-1,2-DCE","TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2024-11-27,1.0,microgr/L,50.0,2.0,1
נת_חולון_22,נת חולון 22,INDUSTRY,Vinyl Chloride,VINYL CHLORIDE,VINYL CHLORIDE,2024-11-27,0.0,microgr/L,0.5,0.0,0
נת_חולון_22,נת חולון 22,INDUSTRY,"1,4-Dioxane","1,4 DIOXANE","1,4 DIOXANE",2026-02-10,14.3,microgr/L,3.0,476.67,4
נד_מרכבות_האש_7,נד מרכבות האש 7,FUEL,Benzene,BENZENE,BENZENE,2025-05-14,10.0,microgr/L,5.0,200.0,4
נד_מרכבות_האש_7,נד מרכבות האש 7,FUEL,Benzene,ETHYL BENZENE,ETHYL BENZENE,2025-05-14,10.0,microgr/L,300.0,3.33,1
נד_מרכבות_האש_7,נד מרכבות האש 7,FUEL,MTBE, MTBE,MTBE,2025-05-14,100.0,microgr/L,40.0,250.0,4
נד_מרכבות_האש_7,נד מרכבות האש 7,FUEL,Toluene,TOLUENE,TOLUENE,2025-05-14,10.0,microgr/L,700.0,1.43,1
נד_מרכבות_האש_7,נד מרכבות האש 7,FUEL,Xylene,XYLENE,XYLENE,2025-05-14,10.0,microgr/L,500.0,2.0,1
נד_מרכבות_האש_8,נד מרכבות האש 8,FUEL,Benzene,BENZENE,BENZENE,2025-05-14,80.0,microgr/L,5.0,1600.0,4
נד_מרכבות_האש_8,נד מרכבות האש 8,FUEL,Benzene,ETHYL BENZENE,ETHYL BENZENE,2025-05-14,300.0,microgr/L,300.0,100.0,4
נד_מרכבות_האש_8,נד מרכבות האש 8,FUEL,MTBE, MTBE,MTBE,2025-05-14,50.0,microgr/L,40.0,125.0,4
נד_מרכבות_האש_8,נד מרכבות האש 8,FUEL,Toluene,TOLUENE,TOLUENE,2025-05-14,700.0,microgr/L,700.0,100.0,4
נד_מרכבות_האש_8,נד מרכבות האש 8,FUEL,Xylene,XYLENE,XYLENE,2025-05-14,200.0,microgr/L,500.0,40.0,2
נד_מרכבות_האש_9,נד מרכבות האש 9,FUEL,Benzene,BENZENE,BENZENE,2025-05-14,10.0,microgr/L,5.0,200.0,4
נד_מרכבות_האש_9,נד מרכבות האש 9,FUEL,Benzene,ETHYL BENZENE,ETHYL BENZENE,2025-05-14,10.0,microgr/L,300.0,3.33,1
נד_מרכבות_האש_9,נד מרכבות האש 9,FUEL,MTBE, MTBE,MTBE,2025-05-14,500.0,microgr/L,40.0,1250.0,4
נד_מרכבות_האש_9,נד מרכבות האש 9,FUEL,Toluene,TOLUENE,TOLUENE,2025-05-14,10.0,microgr/L,700.0,1.43,1
נד_מרכבות_האש_9,נד מרכבות האש 9,FUEL,Xylene,XYLENE,XYLENE,2025-05-14,10.0,microgr/L,500.0,2.0,1
נד_אגד_אזור_n1,נד אגד אזור N1,FUEL,Benzene,BENZENE,BENZENE,2025-02-23,0.35,microgr/L,5.0,7.0,1
נד_אגד_אזור_n1,נד אגד אזור N1,FUEL,Benzene,ETHYL BENZENE,ETHYL BENZENE,2025-02-23,0.1,microgr/L,300.0,0.03,1
נד_אגד_אזור_n1,נד אגד אזור N1,FUEL,MTBE, MTBE,MTBE,2025-02-23,1550.0,microgr/L,40.0,3875.0,5
נד_אגד_אזור_n1,נד אגד אזור N1,FUEL,Toluene,TOLUENE,TOLUENE,2025-02-23,0.5,microgr/L,700.0,0.07,1
נד_אגד_אזור_n1,נד אגד אזור N1,FUEL,Xylene,XYLENE,XYLENE,2025-02-23,0.1,microgr/L,500.0,0.02,1
נד_אגד_אזור_n2,נד אגד אזור N2,FUEL,Benzene,BENZENE,BENZENE,2025-02-23,143.0,microgr/L,5.0,2860.0,5
נד_אגד_אזור_n2,נד אגד אזור N2,FUEL,Benzene,ETHYL BENZENE,ETHYL BENZENE,2025-02-23,741.0,microgr/L,300.0,247.0,4
נד_אגד_אזור_n2,נד אגד אזור N2,FUEL,MTBE, MTBE,MTBE,2025-02-23,1820.0,microgr/L,40.0,4550.0,6
נד_אגד_אזור_n2,נד אגד אזור N2,FUEL,Toluene,TOLUENE,TOLUENE,2025-02-23,632.0,microgr/L,700.0,90.29,4
נד_אגד_אזור_n2,נד אגד אזור N2,FUEL,Xylene,XYLENE,XYLENE,2025-02-23,1780.0,microgr/L,500.0,356.0,4
נד_אגד_אזור_n3,נד אגד אזור N3,FUEL,Benzene,BENZENE,BENZENE,2025-02-23,629.0,microgr/L,5.0,12580.0,8
נד_אגד_אזור_n3,נד אגד אזור N3,FUEL,Benzene,ETHYL BENZENE,ETHYL BENZENE,2025-02-23,501.0,microgr/L,300.0,167.0,4
נד_אגד_אזור_n3,נד אגד אזור N3,FUEL,MTBE, MTBE,MTBE,2025-02-23,1260.0,microgr/L,40.0,3150.0,5
נד_אגד_אזור_n3,נד אגד אזור N3,FUEL,Toluene,TOLUENE,TOLUENE,2025-02-23,186.0,microgr/L,700.0,26.57,1
נד_אגד_אזור_n3,נד אגד אזור N3,FUEL,Xylene,XYLENE,XYLENE,2025-02-23,104.0,microgr/L,500.0,20.8,1
נד_אגד_אזור_n4,נד אגד אזור N4,FUEL,Benzene,BENZENE,BENZENE,2025-02-23,229.0,microgr/L,5.0,4580.0,6
נד_אגד_אזור_n4,נד אגד אזור N4,FUEL,Benzene,ETHYL BENZENE,ETHYL BENZENE,2025-02-23,125.0,microgr/L,300.0,41.67,2
נד_אגד_אזור_n4,נד אגד אזור N4,FUEL,MTBE, MTBE,MTBE,2025-02-23,495.0,microgr/L,40.0,1237.5,4
נד_אגד_אזור_n4,נד אגד אזור N4,FUEL,Toluene,TOLUENE,TOLUENE,2025-02-23,22.3,microgr/L,700.0,3.19,1
נד_אגד_אזור_n4,נד אגד אזור N4,FUEL,Xylene,XYLENE,XYLENE,2025-02-23,20.9,microgr/L,500.0,4.18,1
נד_אגד_אזור_16,נד אגד אזור 16,FUEL,Benzene,BENZENE,BENZENE,2024-01-15,2.0,microgr/L,5.0,40.0,2
נד_אגד_אזור_16,נד אגד אזור 16,FUEL,Benzene,ETHYL BENZENE,ETHYL BENZENE,2024-01-15,5.14,microgr/L,300.0,1.71,1
נד_אגד_אזור_16,נד אגד אזור 16,FUEL,MTBE, MTBE,MTBE,2024-01-15,3750.0,microgr/L,40.0,9375.0,7
נד_אגד_אזור_16,נד אגד אזור 16,FUEL,Toluene,TOLUENE,TOLUENE,2024-01-15,5.0,microgr/L,700.0,0.71,1
נד_אגד_אזור_16,נד אגד אזור 16,FUEL,Xylene,XYLENE,XYLENE,2024-01-15,38.0,microgr/L,500.0,7.6,1
נד_אגד_אזור_15,נד אגד אזור 15,FUEL,Benzene,BENZENE,BENZENE,2024-02-26,2990.0,microgr/L,5.0,59800.0,8
נד_אגד_אזור_15,נד אגד אזור 15,FUEL,Benzene,ETHYL BENZENE,ETHYL BENZENE,2024-02-26,787.0,microgr/L,300.0,262.33,4
נד_אגד_אזור_15,נד אגד אזור 15,FUEL,MTBE, MTBE,MTBE,2024-02-26,5510.0,microgr/L,40.0,13775.0,8
נד_אגד_אזור_15,נד אגד אזור 15,FUEL,Toluene,TOLUENE,TOLUENE,2024-02-26,8630.0,microgr/L,700.0,1232.86,4
נד_אגד_אזור_15,נד אגד אזור 15,FUEL,Xylene,XYLENE,XYLENE,2024-02-26,3360.0,microgr/L,500.0,672.0,4
נד_אגד_אזור_17,נד אגד אזור 17,FUEL,Benzene,BENZENE,BENZENE,2024-03-05,12.6,microgr/L,5.0,252.0,4
