canonical_well_id,parameter_canonical,latest_value,latest_date,unit_standardized,dws_value,ratio_to_dws,severity_index,last_updated_from
נת_חולון_12,"1,2-dibromo-3-chloropropane",0.0,2024-11-27,µg/L,0.3,0.0,0,Holon_current_monitoring_2024
נת_חולון_12,"1,2,4 TRIMETHYLBENZENE",0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_12,"1,2,3-trichloropropane",0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_12,BICARBONATE AS HCO3,328.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_21,"1,2,4 TRIMETHYLBENZENE",0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_12,CALCIUM AS CA,102.0,2024-11-27,µg/L,80.0,127.5,5,Holon_current_monitoring_2024
נת_חולון_12,CARBON TETRACHLORIDE,1.0,2024-11-27,µg/L,4.0,25.0,3,Holon_current_monitoring_2024
נת_חולון_21,POTASSIUM AS K,2.89,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_12,CHLORIDE AS CL,122.577,2024-11-27,µg/L,400.0,30.6,3,Holon_current_monitoring_2024
נת_חולון_12,Chloroethane,0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_12,CHLOROFORM,1.0,2024-11-27,µg/L,80.0,1.2,1,Holon_current_monitoring_2024
נת_חולון_12,Chloromethane,0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_12,"CIS 1,2 DICHLOROETHYLENE",1.0,2024-11-27,µg/L,50.0,2.0,1,Holon_current_monitoring_2024
נת_חולון_12,Dibromochloro methane  ,0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_12,dibromomethane,0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_12,"DICHLOROBENZEN 1,4",0.0,2024-11-27,µg/L,75.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_12,Dichlorodifluoromethane,0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_12,"DICHLOROETHANE1,2",0.0,2024-11-27,µg/L,4.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_12,"DICHLOROETHYLENE 1,1",5.654,2024-11-27,µg/L,10.0,56.5,4,Holon_current_monitoring_2024
נת_חולון_12,BROMIDE AS BR,0.25,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_21,NITRATE AS NO3,11.278,2024-11-27,µg/L,70.0,16.1,3,Holon_current_monitoring_2024
נת_חולון_21,"DICHLOROBENZEN 1,4",0.0,2024-11-27,µg/L,75.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_21, MTBE,0.0,2024-11-27,µg/L,40.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_21,"1,2,4-trichlorobenzene",0.0,2024-11-27,µg/L,70.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_21,"1,2,3-trichloropropane",0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_21,"1,2,3-trichlorobenzene",0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_21,"1,2-dichloropropane",0.0,2024-11-27,µg/L,5.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_21,"1,3,5 TRIMETHYLBENZENE",0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_21,"1,3-dichlorobenzene",0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_21,BENZENE,1.0,2024-11-27,µg/L,5.0,20.0,3,Holon_current_monitoring_2024
נת_חולון_21,BICARBONATE AS HCO3,290.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_21,BROMIDE AS BR,0.524,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_21,CALCIUM AS CA,112.0,2024-11-27,µg/L,80.0,140.0,5,Holon_current_monitoring_2024
נת_חולון_21,CARBON TETRACHLORIDE,0.0,2024-11-27,µg/L,4.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_12,ETHYL BENZENE,1.0,2024-11-27,µg/L,300.0,0.3,0,Holon_current_monitoring_2024
נת_חולון_21,CHLORIDE AS CL,110.486,2024-11-27,µg/L,400.0,27.6,3,Holon_current_monitoring_2024
נת_חולון_21,NAPTHALENE,0.0,2024-11-27,µg/L,10.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_21,Chloroethane,0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_21,Chloromethane,0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_21,"CIS 1,2 DICHLOROETHYLENE",2.382,2024-11-27,µg/L,50.0,4.8,1,Holon_current_monitoring_2024
נת_חולון_21,Dibromochloro methane  ,0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_21,dibromomethane,0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_21,"1,2-dibromo-3-chloropropane",0.0,2024-11-27,µg/L,0.3,0.0,0,Holon_current_monitoring_2024
נת_חולון_21,Dichlorodifluoromethane,0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_21,"DICHLOROETHANE1,2",1.0,2024-11-27,µg/L,4.0,25.0,3,Holon_current_monitoring_2024
נת_חולון_21,"DICHLOROETHYLENE 1,1",55.37,2024-11-27,µg/L,10.0,553.7,7,Holon_current_monitoring_2024
נת_חולון_21,ETHYL BENZENE,0.0,2024-11-27,µg/L,300.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_21,ETHYLENE DI BROMIDE,0.0,2024-11-27,µg/L,0.05,0.0,0,Holon_current_monitoring_2024
נת_חולון_21,MAGNESIUM AS MG,10.2,2024-11-27,µg/L,150.0,6.8,2,Holon_current_monitoring_2024
נת_חולון_21,Methylene chloride ,0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_21,MONOCHLOROBENZENE,1.0,2024-11-27,µg/L,100.0,1.0,0,Holon_current_monitoring_2024
נת_חולון_21,CHLOROFORM,4.303,2024-11-27,µg/L,80.0,5.4,2,Holon_current_monitoring_2024
נת_חולון_12,ETHYLENE DI BROMIDE,0.0,2024-11-27,µg/L,0.05,0.0,0,Holon_current_monitoring_2024
נת_חולון_12,Trichlorofluoromethane,1.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_12,Methylene chloride ,0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_22,"DICHLOROETHYLENE 1,1",271.95,2024-11-27,µg/L,10.0,2719.5,8,Holon_current_monitoring_2024
נת_חולון_22,"DICHLOROETHANE1,2",1.0,2024-11-27,µg/L,4.0,25.0,3,Holon_current_monitoring_2024
נת_חולון_22,Dichlorodifluoromethane,0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_22,"DICHLOROBENZEN 1,4",0.0,2024-11-27,µg/L,75.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_22,dibromomethane,0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_22,Dibromochloro methane  ,0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_22,"CIS 1,2 DICHLOROETHYLENE",14.906,2024-11-27,µg/L,50.0,29.8,3,Holon_current_monitoring_2024
נת_חולון_22,Chloromethane,0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_22,CHLOROFORM,1.0,2024-11-27,µg/L,80.0,1.2,1,Holon_current_monitoring_2024
נת_חולון_22,Chloroethane,0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_22,CARBON TETRACHLORIDE,0.0,2024-11-27,µg/L,4.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_22,ETHYL BENZENE,0.0,2024-11-27,µg/L,300.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_22,BENZENE,1.0,2024-11-27,µg/L,5.0,20.0,3,Holon_current_monitoring_2024
נת_חולון_22,ETHYLENE DI BROMIDE,0.0,2024-11-27,µg/L,0.05,0.0,0,Holon_current_monitoring_2024
נת_חולון_22,Methylene chloride ,0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_22,Trichlorofluoromethane,0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_22,TRICHLORO ETHYLENE,216.052,2024-11-27,µg/L,7.5,2880.7,8,Holon_current_monitoring_2024
נת_חולון_22,"TRICHLORO ETHANE 1,1,1",0.0,2024-11-27,µg/L,200.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_22,Tribromomethane,0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_22,"TRANS-1,2 DICHLOROETHYLENE",1.0,2024-11-27,µg/L,50.0,2.0,1,Holon_current_monitoring_2024
נת_חולון_22,TOLUENE,1.0,2024-11-27,µg/L,700.0,0.1,0,Holon_current_monitoring_2024
נת_חולון_22,TETRACHLORO ETHYLENE,4.935,2024-11-27,µg/L,10.0,49.3,3,Holon_current_monitoring_2024
נת_חולון_22,STYRENE,0.0,2024-11-27,µg/L,50.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_22,NAPTHALENE,0.0,2024-11-27,µg/L,10.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_22, MTBE,0.0,2024-11-27,µg/L,40.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_22,MONOCHLOROBENZENE,1.0,2024-11-27,µg/L,100.0,1.0,0,Holon_current_monitoring_2024
נת_חולון_22,"1,3-dichlorobenzene",0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_22,"1,3,5 TRIMETHYLBENZENE",0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_22,"1,2-dichloropropane",1.0,2024-11-27,µg/L,5.0,20.0,3,Holon_current_monitoring_2024
נת_חולון_21,"1,1,2-trichloroethane",1.0,2024-11-27,µg/L,5.0,20.0,3,Holon_current_monitoring_2024
נת_חולון_12,TRICHLORO ETHYLENE,21.235,2024-11-27,µg/L,7.5,283.1,6,Holon_current_monitoring_2024
נת_חולון_12,"TRICHLORO ETHANE 1,1,1",0.0,2024-11-27,µg/L,200.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_12,Tribromomethane,0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_12,"TRANS-1,2 DICHLOROETHYLENE",0.0,2024-11-27,µg/L,50.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_12,TOLUENE,1.0,2024-11-27,µg/L,700.0,0.1,0,Holon_current_monitoring_2024
נת_חולון_12,TETRACHLORO ETHYLENE,1.182,2024-11-27,µg/L,10.0,11.8,3,Holon_current_monitoring_2024
נת_חולון_12,SULFATE AS SO4,65.454,2024-11-27,µg/L,250.0,26.2,3,Holon_current_monitoring_2024
נת_חולון_12,STYRENE,0.0,2024-11-27,µg/L,50.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_12,SODIUM AS NA,78.8,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_12,POTASSIUM AS K,2.29,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_12,NITRATE AS NO3,82.003,2024-11-27,µg/L,70.0,117.1,5,Holon_current_monitoring_2024
נת_חולון_12,NAPTHALENE,0.0,2024-11-27,µg/L,10.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_12, MTBE,1.0,2024-11-27,µg/L,40.0,2.5,1,Holon_current_monitoring_2024
נת_חולון_12,MONOCHLOROBENZENE,0.0,2024-11-27,µg/L,100.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_12,VINYL CHLORIDE,0.0,2024-11-27,µg/L,0.5,0.0,0,Holon_current_monitoring_2024
נת_חולון_12,XYLENE,3.0,2024-11-27,µg/L,500.0,0.6,0,Holon_current_monitoring_2024
נת_חולון_21,STYRENE,0.0,2024-11-27,µg/L,50.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_21,SULFATE AS SO4,27.532,2024-11-27,µg/L,250.0,11.0,3,Holon_current_monitoring_2024
נת_חולון_22,"1,2-dibromo-3-chloropropane",0.0,2024-11-27,µg/L,0.3,0.0,0,Holon_current_monitoring_2024
נת_חולון_22,"1,2,4 TRIMETHYLBENZENE",0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_22,"1,2,4-trichlorobenzene",0.0,2024-11-27,µg/L,70.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_22,"1,2,3-trichloropropane",0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_22,"1,2,3-trichlorobenzene",0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_22,"1,1-dichloroethane",61.918,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_22,"1,1,2-trichloroethane",1.0,2024-11-27,µg/L,5.0,20.0,3,Holon_current_monitoring_2024
נת_חולון_12,MAGNESIUM AS MG,34.8,2024-11-27,µg/L,150.0,23.2,3,Holon_current_monitoring_2024
נת_חולון_21,XYLENE,0.0,2024-11-27,µg/L,500.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_21,Trichlorofluoromethane,0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_21,TRICHLORO ETHYLENE,175.683,2024-11-27,µg/L,7.5,2342.4,8,Holon_current_monitoring_2024
נת_חולון_21,"TRICHLORO ETHANE 1,1,1",1.0,2024-11-27,µg/L,200.0,0.5,0,Holon_current_monitoring_2024
נת_חולון_21,Tribromomethane,0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_21,"TRANS-1,2 DICHLOROETHYLENE",1.0,2024-11-27,µg/L,50.0,2.0,1,Holon_current_monitoring_2024
נת_חולון_21,TOLUENE,1.0,2024-11-27,µg/L,700.0,0.1,0,Holon_current_monitoring_2024
נת_חולון_21,TETRACHLORO ETHYLENE,10.82,2024-11-27,µg/L,10.0,108.2,5,Holon_current_monitoring_2024
נת_חולון_21,VINYL CHLORIDE,0.0,2024-11-27,µg/L,0.5,0.0,0,Holon_current_monitoring_2024
נת_חולון_24,XYLENE,0.0,2024-11-27,µg/L,500.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_21,"1,1-dichloroethane",5.406,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_24,Trichlorofluoromethane,0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_23,STYRENE,0.0,2024-11-27,µg/L,50.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_23,TETRACHLORO ETHYLENE,10.065,2024-11-27,µg/L,10.0,100.6,5,Holon_current_monitoring_2024
נת_חולון_23,TOLUENE,1.0,2024-11-27,µg/L,700.0,0.1,0,Holon_current_monitoring_2024
נת_חולון_23,"TRANS-1,2 DICHLOROETHYLENE",0.0,2024-11-27,µg/L,50.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_23,Tribromomethane,1.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_23,"TRICHLORO ETHANE 1,1,1",0.0,2024-11-27,µg/L,200.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_23,TRICHLORO ETHYLENE,76.446,2024-11-27,µg/L,7.5,1019.3,8,Holon_current_monitoring_2024
נת_חולון_23,Trichlorofluoromethane,0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_23,VINYL CHLORIDE,0.0,2024-11-27,µg/L,0.5,0.0,0,Holon_current_monitoring_2024
נת_חולון_23,XYLENE,0.0,2024-11-27,µg/L,500.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_24,"1,1,2-trichloroethane",1.0,2024-11-27,µg/L,5.0,20.0,3,Holon_current_monitoring_2024
נת_חולון_24,"1,1-dichloroethane",1.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_24,VINYL CHLORIDE,0.0,2024-11-27,µg/L,0.5,0.0,0,Holon_current_monitoring_2024
נת_חולון_24,"1,2,3-trichloropropane",0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_24,"1,2,4-trichlorobenzene",0.0,2024-11-27,µg/L,70.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_24,Chloromethane,0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_24,CHLOROFORM,9.732,2024-11-27,µg/L,80.0,12.2,3,Holon_current_monitoring_2024
נת_חולון_24,Chloroethane,0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_24,CHLORIDE AS CL,88.199,2024-11-27,µg/L,400.0,22.0,3,Holon_current_monitoring_2024
נת_חולון_24,CARBON TETRACHLORIDE,0.0,2024-11-27,µg/L,4.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_24,CALCIUM AS CA,107.0,2024-11-27,µg/L,80.0,133.8,5,Holon_current_monitoring_2024
נת_חולון_24,BROMIDE AS BR,0.259,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_24,BENZENE,1.0,2024-11-27,µg/L,5.0,20.0,3,Holon_current_monitoring_2024
נת_חולון_24,"1,3-dichlorobenzene",0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_24,"1,3,5 TRIMETHYLBENZENE",0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_24,"1,2-dichloropropane",0.0,2024-11-27,µg/L,5.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_24,"1,2-dibromo-3-chloropropane",0.0,2024-11-27,µg/L,0.3,0.0,0,Holon_current_monitoring_2024
נת_חולון_24,"1,2,4 TRIMETHYLBENZENE",0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_24,BICARBONATE AS HCO3,346.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_24,"CIS 1,2 DICHLOROETHYLENE",1.0,2024-11-27,µg/L,50.0,2.0,1,Holon_current_monitoring_2024
נת_חולון_23, MTBE,1.0,2024-11-27,µg/L,40.0,2.5,1,Holon_current_monitoring_2024
נת_חולון_23,"1,1,2-trichloroethane",1.0,2024-11-27,µg/L,5.0,20.0,3,Holon_current_monitoring_2024
נת_חולון_23,"1,1-dichloroethane",1.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_23,"1,2,3-trichlorobenzene",0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_23,"1,2,3-trichloropropane",0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_23,"1,2,4-trichlorobenzene",0.0,2024-11-27,µg/L,70.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_23,"1,2,4 TRIMETHYLBENZENE",0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_23,"1,2-dibromo-3-chloropropane",0.0,2024-11-27,µg/L,0.3,0.0,0,Holon_current_monitoring_2024
נת_חולון_23,"1,2-dichloropropane",0.0,2024-11-27,µg/L,5.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_23,"1,3,5 TRIMETHYLBENZENE",0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_23,"1,3-dichlorobenzene",0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_23,BENZENE,0.0,2024-11-27,µg/L,5.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_23,CARBON TETRACHLORIDE,0.0,2024-11-27,µg/L,4.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_23,Chloroethane,0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_23,MONOCHLOROBENZENE,0.0,2024-11-27,µg/L,100.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_23,Methylene chloride ,0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_23,ETHYLENE DI BROMIDE,0.0,2024-11-27,µg/L,0.05,0.0,0,Holon_current_monitoring_2024
נת_חולון_23,ETHYL BENZENE,0.0,2024-11-27,µg/L,300.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_23,"DICHLOROETHYLENE 1,1",1.48,2024-11-27,µg/L,10.0,14.8,3,Holon_current_monitoring_2024
נת_חולון_23,NAPTHALENE,0.0,2024-11-27,µg/L,10.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_23,"DICHLOROETHANE1,2",1.0,2024-11-27,µg/L,4.0,25.0,3,Holon_current_monitoring_2024
נת_חולון_23,"DICHLOROBENZEN 1,4",0.0,2024-11-27,µg/L,75.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_23,dibromomethane,0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_23,Dibromochloro methane  ,0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_23,"CIS 1,2 DICHLOROETHYLENE",2.01,2024-11-27,µg/L,50.0,4.0,1,Holon_current_monitoring_2024
נת_חולון_23,Chloromethane,0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_23,CHLOROFORM,3.05,2024-11-27,µg/L,80.0,3.8,1,Holon_current_monitoring_2024
נת_חולון_23,Dichlorodifluoromethane,0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_24,Dibromochloro methane  ,0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_24,"1,2,3-trichlorobenzene",0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_24,"DICHLOROBENZEN 1,4",0.0,2024-11-27,µg/L,75.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_24,MAGNESIUM AS MG,11.9,2024-11-27,µg/L,150.0,7.9,2,Holon_current_monitoring_2024
נת_חולון_24,Methylene chloride ,0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_24,MONOCHLOROBENZENE,0.0,2024-11-27,µg/L,100.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_24, MTBE,1.0,2024-11-27,µg/L,40.0,2.5,1,Holon_current_monitoring_2024
נת_חולון_24,NAPTHALENE,0.0,2024-11-27,µg/L,10.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_24,NITRATE AS NO3,26.571,2024-11-27,µg/L,70.0,38.0,3,Holon_current_monitoring_2024
נת_חולון_24,POTASSIUM AS K,2.02,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_22,VINYL CHLORIDE,0.0,2024-11-27,µg/L,0.5,0.0,0,Holon_current_monitoring_2024
נת_חולון_24,ETHYLENE DI BROMIDE,0.0,2024-11-27,µg/L,0.05,0.0,0,Holon_current_monitoring_2024
נת_חולון_24,dibromomethane,0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_24,STYRENE,0.0,2024-11-27,µg/L,50.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_24,SULFATE AS SO4,47.343,2024-11-27,µg/L,250.0,18.9,3,Holon_current_monitoring_2024
נת_חולון_24,TETRACHLORO ETHYLENE,9.864,2024-11-27,µg/L,10.0,98.6,4,Holon_current_monitoring_2024
נת_חולון_24,TOLUENE,1.0,2024-11-27,µg/L,700.0,0.1,0,Holon_current_monitoring_2024
נת_חולון_24,"TRANS-1,2 DICHLOROETHYLENE",0.0,2024-11-27,µg/L,50.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_24,Tribromomethane,0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_24,"TRICHLORO ETHANE 1,1,1",0.0,2024-11-27,µg/L,200.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_24,TRICHLORO ETHYLENE,75.787,2024-11-27,µg/L,7.5,1010.5,8,Holon_current_monitoring_2024
נת_חולון_24,SODIUM AS NA,73.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_24,ETHYL BENZENE,0.0,2024-11-27,µg/L,300.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_22,XYLENE,0.0,2024-11-27,µg/L,500.0,0.0,0,Holon_current_monitoring_2024
נת_חולון_24,Dichlorodifluoromethane,0.0,2024-11-27,µg/L,,,0,Holon_current_monitoring_2024
נת_חולון_24,"DICHLOROETHANE1,2",1.0,2024-11-27,µg/L,4.0,25.0,3,Holon_current_monitoring_2024
נת_חולון_24,"DICHLOROETHYLENE 1,1",15.163,2024-11-27,µg/L,10.0,151.6,5,Holon_current_monitoring_2024
מק_חולון_14,DICHLOROMETHANE,0.0,2025-01-13,µg/L,5.0,0.0,0,Holon_current_monitoring_2024
נד_סונול_המלאכה_ק-1,DISSOLVED OXYGEN AS O2,2.4,2025-01-26,µg/L,,,0,Holon_current_monitoring_2024
נד_סונול_המלאכה_מ-1,DISSOLVED OXYGEN AS O2,7.2,2025-01-26,µg/L,,,0,Holon_current_monitoring_2024
נד_דלק_השבעה_נ/1,XYLENE,6.0,2025-02-02,µg/L,500.0,1.2,1,Holon_current_monitoring_2024
נד_דלק_השבעה_נ/1,TOLUENE,5.0,2025-02-02,µg/L,700.0,0.7,0,Holon_current_monitoring_2024
נד_דלק_השבעה_נ/1, MTBE,4.0,2025-02-02,µg/L,40.0,10.0,2,Holon_current_monitoring_2024
נד_דלק_השבעה_נ/1,ETHYL BENZENE,2.0,2025-02-02,µg/L,300.0,0.7,0,Holon_current_monitoring_2024
נד_דלק_השבעה_נ/1,DISSOLVED OXYGEN AS O2,4.25,2025-02-02,µg/L,,,0,Holon_current_monitoring_2024
נד_דלק_השבעה_נ/1,BENZENE,0.5,2025-02-02,µg/L,5.0,10.0,2,Holon_current_monitoring_2024
נד_אגד_אזור_n3,ETHYL BENZENE,501.0,2025-02-23,µg/L,300.0,167.0,5,Holon_current_monitoring_2024
נד_אגד_אזור_5,BENZENE,7.32,2025-02-23,µg/L,5.0,146.4,5,Holon_current_monitoring_2024
נד_אגד_אזור_n1,BENZENE,0.35,2025-02-23,µg/L,5.0,7.0,2,Holon_current_monitoring_2024
נד_אגד_אזור_n1,DISSOLVED OXYGEN AS O2,0.2,2025-02-23,µg/L,,,0,Holon_current_monitoring_2024
נד_אגד_אזור_n1,ETHYL BENZENE,0.1,2025-02-23,µg/L,300.0,0.0,0,Holon_current_monitoring_2024
נד_אגד_אזור_n1, MTBE,1550.0,2025-02-23,µg/L,40.0,3875.0,8,Holon_current_monitoring_2024
נד_אגד_אזור_n1,TOLUENE,0.5,2025-02-23,µg/L,700.0,0.1,0,Holon_current_monitoring_2024
נד_אגד_אזור_5,DISSOLVED OXYGEN AS O2,0.6,2025-02-23,µg/L,,,0,Holon_current_monitoring_2024
נד_אגד_אזור_n1,XYLENE,0.1,2025-02-23,µg/L,500.0,0.0,0,Holon_current_monitoring_2024
נד_אגד_אזור_n2,DISSOLVED OXYGEN AS O2,0.2,2025-02-23,µg/L,,,0,Holon_current_monitoring_2024
נד_אגד_אזור_n2,ETHYL BENZENE,741.0,2025-02-23,µg/L,300.0,247.0,6,Holon_current_monitoring_2024
נד_אגד_אזור_n2, MTBE,1820.0,2025-02-23,µg/L,40.0,4550.0,8,Holon_current_monitoring_2024
נד_אגד_אזור_n2,TOLUENE,632.0,2025-02-23,µg/L,700.0,90.3,4,Holon_current_monitoring_2024
נד_אגד_אזור_n2,XYLENE,1780.0,2025-02-23,µg/L,500.0,356.0,6,Holon_current_monitoring_2024
נד_אגד_אזור_n3,BENZENE,629.0,2025-02-23,µg/L,5.0,12580.0,8,Holon_current_monitoring_2024
