canonical_well_id,parameter_canonical,date,value,unit_standardized,severity_index,include_in_trend_figure
נד_אגד_אזור_2,TOLUENE,2017-07-17,10.0,µg/L,2,true
נד_אגד_אזור_2,XYLENE,2017-07-17,10.0,µg/L,2,true
נד_אגד_אזור_2,BENZENE,2018-10-25,10.0,µg/L,2,true
נד_אגד_אזור_2,DISSOLVED OXYGEN AS O2,2018-10-25,0.1,µg/L,0,true
נד_אגד_אזור_2,ETHYL BENZENE,2018-10-25,10.0,µg/L,2,true
נד_אגד_אזור_2, MTBE,2018-10-25,200.0,µg/L,5,true
נד_אגד_אזור_2,TOLUENE,2018-10-25,10.0,µg/L,2,true
נד_אגד_אזור_2,XYLENE,2018-10-25,71.0,µg/L,4,true
נד_אגד_אזור_2,BENZENE,2019-04-01,1.0,µg/L,0,true
נד_אגד_אזור_2,"CIS 1,2 DICHLOROETHYLENE",2019-04-01,20.0,µg/L,3,true
נד_אגד_אזור_2,"DICHLOROETHYLENE 1,1",2019-04-01,50.0,µg/L,3,true
נד_אגד_אזור_2,DISSOLVED OXYGEN AS O2,2019-04-01,0.2,µg/L,0,true
נד_אגד_אזור_2,ETHYL BENZENE,2019-04-01,4.0,µg/L,1,true
נד_אגד_אזור_2, MTBE,2019-04-01,286.0,µg/L,6,true
נד_אגד_אזור_2,STYRENE,2019-04-01,2.0,µg/L,1,true
נד_אגד_אזור_2,TETRACHLORO ETHYLENE,2019-04-01,3.0,µg/L,1,true
נד_אגד_אזור_2,TOLUENE,2019-04-01,5.0,µg/L,1,true
נד_אגד_אזור_2,TRICHLORO ETHYLENE,2019-04-01,109.0,µg/L,5,true
נד_אגד_אזור_2,VINYL CHLORIDE,2019-04-01,10.0,µg/L,2,true
נד_אגד_אזור_2,XYLENE,2019-04-01,8.0,µg/L,2,true
נד_אגד_אזור_2,BENZENE,2019-07-17,1.0,µg/L,0,true
נד_אגד_אזור_2,"CIS 1,2 DICHLOROETHYLENE",2019-07-17,26.0,µg/L,3,true
נד_אגד_אזור_2,"DICHLOROETHYLENE 1,1",2019-07-17,64.0,µg/L,4,true
נד_אגד_אזור_2,DISSOLVED OXYGEN AS O2,2019-07-17,0.21,µg/L,0,true
נד_אגד_אזור_2,ETHYL BENZENE,2019-07-17,6.0,µg/L,2,true
נד_אגד_אזור_2, MTBE,2019-07-17,125.0,µg/L,5,true
נד_אגד_אזור_2,STYRENE,2019-07-17,2.0,µg/L,1,true
נד_אגד_אזור_2,TETRACHLORO ETHYLENE,2019-07-17,3.0,µg/L,1,true
נד_אגד_אזור_2,TOLUENE,2019-07-17,5.0,µg/L,1,true
נד_אגד_אזור_2,TRICHLORO ETHYLENE,2019-07-17,138.0,µg/L,5,true
נד_אגד_אזור_2,VINYL CHLORIDE,2019-07-17,0.1,µg/L,0,true
נד_אגד_אזור_2,XYLENE,2019-07-17,31.0,µg/L,3,true
נד_אגד_אזור_2,BENZENE,2020-08-03,10.0,µg/L,2,true
נד_אגד_אזור_2,DISSOLVED OXYGEN AS O2,2020-08-03,1.89,µg/L,1,true
נד_אגד_אזור_2,ETHYL BENZENE,2020-08-03,10.0,µg/L,2,true
נד_אגד_אזור_2, MTBE,2020-08-03,52.0,µg/L,4,true
נד_אגד_אזור_2,TOLUENE,2020-08-03,10.0,µg/L,2,true
נד_אגד_אזור_2,XYLENE,2020-08-03,10.0,µg/L,2,true
נד_אגד_אזור_2,BENZENE,2020-08-06,1.0,µg/L,0,true
נד_אגד_אזור_2,DISSOLVED OXYGEN AS O2,2020-08-06,1.89,µg/L,1,true
נד_אגד_אזור_2,ETHYL BENZENE,2020-08-06,10.0,µg/L,2,true
נד_אגד_אזור_2,TOLUENE,2020-08-06,10.0,µg/L,2,true
נד_אגד_אזור_2,XYLENE,2020-08-06,10.0,µg/L,2,true
נד_אגד_אזור_2,BENZENE,2020-12-31,0.5,µg/L,0,true
נד_אגד_אזור_2,DISSOLVED OXYGEN AS O2,2020-12-31,0.15,µg/L,0,true
נד_אגד_אזור_2,ETHYL BENZENE,2020-12-31,1.0,µg/L,0,true
נד_אגד_אזור_2, MTBE,2020-12-31,41.0,µg/L,3,true
נד_אגד_אזור_2,TOLUENE,2020-12-31,5.0,µg/L,1,true
נד_אגד_אזור_2,XYLENE,2020-12-31,3.0,µg/L,1,true
נד_אגד_אזור_2,BENZENE,2021-04-07,1.0,µg/L,0,true
נד_אגד_אזור_2,DISSOLVED OXYGEN AS O2,2021-04-07,0.51,µg/L,0,true
נד_אגד_אזור_2,ETHYL BENZENE,2021-04-07,1.0,µg/L,0,true
נד_אגד_אזור_2, MTBE,2021-04-07,60.0,µg/L,4,true
נד_אגד_אזור_2,TOLUENE,2021-04-07,1.0,µg/L,0,true
נד_אגד_אזור_2,XYLENE,2021-04-07,1.0,µg/L,0,true
נד_אגד_אזור_2,BENZENE,2022-04-15,4.33,µg/L,1,true
נד_אגד_אזור_2,DISSOLVED OXYGEN AS O2,2022-04-15,0.58,µg/L,0,true
נד_אגד_אזור_2,ETHYL BENZENE,2022-04-15,2.55,µg/L,1,true
נד_אגד_אזור_2, MTBE,2022-04-15,12.6,µg/L,3,true
נד_אגד_אזור_2,TOLUENE,2022-04-15,1.37,µg/L,1,true
נד_אגד_אזור_2,XYLENE,2022-04-15,4.48,µg/L,1,true
נד_אגד_אזור_2,BENZENE,2022-08-09,0.2,µg/L,0,true
נד_אגד_אזור_2,DISSOLVED OXYGEN AS O2,2022-08-09,0.37,µg/L,0,true
נד_אגד_אזור_2,ETHYL BENZENE,2022-08-09,0.1,µg/L,0,true
נד_אגד_אזור_2, MTBE,2022-08-09,10.0,µg/L,2,true
נד_אגד_אזור_2,TOLUENE,2022-08-09,0.5,µg/L,0,true
נד_אגד_אזור_2,XYLENE,2022-08-09,0.3,µg/L,0,true
נד_אגד_אזור_2,BENZENE,2022-12-07,0.2,µg/L,0,true
נד_אגד_אזור_2,DISSOLVED OXYGEN AS O2,2022-12-07,0.31,µg/L,0,true
נד_אגד_אזור_2,ETHYL BENZENE,2022-12-07,0.17,µg/L,0,true
נד_אגד_אזור_2, MTBE,2022-12-07,2.0,µg/L,1,true
נד_אגד_אזור_2,TOLUENE,2022-12-07,0.46,µg/L,0,true
נד_אגד_אזור_2,XYLENE,2022-12-07,0.5,µg/L,0,true
נד_אגד_אזור_2,BENZENE,2024-01-15,0.2,µg/L,0,true
נד_אגד_אזור_2,DISSOLVED OXYGEN AS O2,2024-01-15,0.6,µg/L,0,true
נד_אגד_אזור_2,ETHYL BENZENE,2024-01-15,0.1,µg/L,0,true
נד_אגד_אזור_2, MTBE,2024-01-15,28.3,µg/L,3,true
נד_אגד_אזור_2,TOLUENE,2024-01-15,0.55,µg/L,0,true
נד_אגד_אזור_2,XYLENE,2024-01-15,0.48,µg/L,0,true
נד_אגד_אזור_2,BENZENE,2024-02-26,0.2,µg/L,0,true
נד_אגד_אזור_2,DISSOLVED OXYGEN AS O2,2024-02-26,0.6,µg/L,0,true
נד_אגד_אזור_2,ETHYL BENZENE,2024-02-26,0.1,µg/L,0,true
נד_אגד_אזור_2, MTBE,2024-02-26,28.3,µg/L,3,true
נד_אגד_אזור_2,TOLUENE,2024-02-26,0.55,µg/L,0,true
נד_אגד_אזור_2,XYLENE,2024-02-26,0.48,µg/L,0,true
נד_אגד_אזור_3,"1,2,4 TRIMETHYLBENZENE",2017-04-09,760.0,µg/L,7,true
נד_אגד_אזור_3,"1,3,5 TRIMETHYLBENZENE",2017-04-09,360.0,µg/L,6,true
נד_אגד_אזור_3,BENZENE,2017-04-09,580.0,µg/L,7,true
נד_אגד_אזור_3,DISSOLVED OXYGEN AS O2,2017-04-09,0.04,µg/L,0,true
נד_אגד_אזור_3,ETHYL BENZENE,2017-04-09,280.0,µg/L,6,true
נד_אגד_אזור_3, MTBE,2017-04-09,11060.0,µg/L,8,true
נד_אגד_אזור_3,n-propylbenzene,2017-04-09,130.0,µg/L,5,true
נד_אגד_אזור_3,TOLUENE,2017-04-09,770.0,µg/L,7,true
נד_אגד_אזור_3,XYLENE,2017-04-09,1430.0,µg/L,8,true
נד_אגד_אזור_3,"1,2,4 TRIMETHYLBENZENE",2017-07-17,20.0,µg/L,3,true
נד_אגד_אזור_3,"1,3,5 TRIMETHYLBENZENE",2017-07-17,25.6,µg/L,3,true
נד_אגד_אזור_3,BENZENE,2017-07-17,239.0,µg/L,6,true
נד_אגד_אזור_3,DISSOLVED OXYGEN AS O2,2017-07-17,0.1,µg/L,0,true
נד_אגד_אזור_3,ETHYL BENZENE,2017-07-17,10.0,µg/L,2,true
נד_אגד_אזור_3, MTBE,2017-07-17,12000.0,µg/L,8,true
נד_אגד_אזור_3,n-propylbenzene,2017-07-17,20.0,µg/L,3,true
נד_אגד_אזור_3,TOLUENE,2017-07-17,37.0,µg/L,3,true
נד_אגד_אזור_3,XYLENE,2017-07-17,162.0,µg/L,5,true
נד_אגד_אזור_3,BENZENE,2018-10-25,600.0,µg/L,7,true
נד_אגד_אזור_3,DISSOLVED OXYGEN AS O2,2018-10-25,0.05,µg/L,0,true
נד_אגד_אזור_3,ETHYL BENZENE,2018-10-25,216.0,µg/L,6,true
נד_אגד_אזור_3, MTBE,2018-10-25,18826.0,µg/L,8,true
נד_אגד_אזור_3,TOLUENE,2018-10-25,117.0,µg/L,5,true
נד_אגד_אזור_3,XYLENE,2018-10-25,864.0,µg/L,7,true
נד_אגד_אזור_3,BENZENE,2019-04-01,300.0,µg/L,6,true
נד_אגד_אזור_3,"CIS 1,2 DICHLOROETHYLENE",2019-04-01,197.0,µg/L,5,true
נד_אגד_אזור_3,"DICHLOROETHYLENE 1,1",2019-04-01,41.0,µg/L,3,true
נד_אגד_אזור_3,DISSOLVED OXYGEN AS O2,2019-04-01,0.2,µg/L,0,true
נד_אגד_אזור_3,ETHYL BENZENE,2019-04-01,49.0,µg/L,3,true
נד_אגד_אזור_3, MTBE,2019-04-01,13383.0,µg/L,8,true
נד_אגד_אזור_3,STYRENE,2019-04-01,2.0,µg/L,1,true
נד_אגד_אזור_3,TETRACHLORO ETHYLENE,2019-04-01,3.0,µg/L,1,true
נד_אגד_אזור_3,TOLUENE,2019-04-01,5.0,µg/L,1,true
נד_אגד_אזור_3,TRICHLORO ETHYLENE,2019-04-01,32.0,µg/L,3,true
נד_אגד_אזור_3,VINYL CHLORIDE,2019-04-01,1.7,µg/L,1,true
נד_אגד_אזור_3,XYLENE,2019-04-01,9.0,µg/L,2,true
נד_אגד_אזור_3,BENZENE,2019-07-17,573.0,µg/L,7,true
נד_אגד_אזור_3,"CIS 1,2 DICHLOROETHYLENE",2019-07-17,203.0,µg/L,6,true
נד_אגד_אזור_3,"DICHLOROETHYLENE 1,1",2019-07-17,12.0,µg/L,3,true
נד_אגד_אזור_3,DISSOLVED OXYGEN AS O2,2019-07-17,0.11,µg/L,0,true
נד_אגד_אזור_3,ETHYL BENZENE,2019-07-17,181.0,µg/L,5,true
נד_אגד_אזור_3, MTBE,2019-07-17,17218.0,µg/L,8,true
נד_אגד_אזור_3,STYRENE,2019-07-17,2.0,µg/L,1,true
נד_אגד_אזור_3,TETRACHLORO ETHYLENE,2019-07-17,3.0,µg/L,1,true
נד_אגד_אזור_3,TOLUENE,2019-07-17,22.0,µg/L,3,true
נד_אגד_אזור_3,TRICHLORO ETHYLENE,2019-07-17,41.0,µg/L,3,true
נד_אגד_אזור_3,VINYL CHLORIDE,2019-07-17,3.0,µg/L,1,true
נד_אגד_אזור_3,XYLENE,2019-07-17,202.0,µg/L,6,true
נד_אגד_אזור_3,BENZENE,2020-08-03,57.0,µg/L,4,true
נד_אגד_אזור_3,DISSOLVED OXYGEN AS O2,2020-08-03,4.46,µg/L,1,true
נד_אגד_אזור_3,ETHYL BENZENE,2020-08-03,10.0,µg/L,2,true
נד_אגד_אזור_3, MTBE,2020-08-03,7580.0,µg/L,8,true
נד_אגד_אזור_3,TOLUENE,2020-08-03,10.0,µg/L,2,true
נד_אגד_אזור_3,XYLENE,2020-08-03,10.0,µg/L,2,true
נד_אגד_אזור_3,DISSOLVED OXYGEN AS O2,2020-08-06,4.46,µg/L,1,true
נד_אגד_אזור_3,ETHYL BENZENE,2020-08-06,10.0,µg/L,2,true
נד_אגד_אזור_3,TOLUENE,2020-08-06,10.0,µg/L,2,true
נד_אגד_אזור_3,XYLENE,2020-08-06,10.0,µg/L,2,true
נד_אגד_אזור_3,BENZENE,2020-12-31,22.0,µg/L,3,true
נד_אגד_אזור_3,DISSOLVED OXYGEN AS O2,2020-12-31,0.2,µg/L,0,true
נד_אגד_אזור_3,ETHYL BENZENE,2020-12-31,2.0,µg/L,1,true
נד_אגד_אזור_3, MTBE,2020-12-31,7837.0,µg/L,8,true
נד_אגד_אזור_3,TOLUENE,2020-12-31,5.0,µg/L,1,true
נד_אגד_אזור_3,XYLENE,2020-12-31,2.0,µg/L,1,true
נד_אגד_אזור_3,BENZENE,2021-04-07,5.0,µg/L,1,true
נד_אגד_אזור_3,DISSOLVED OXYGEN AS O2,2021-04-07,0.83,µg/L,0,true
נד_אגד_אזור_3,ETHYL BENZENE,2021-04-07,1.0,µg/L,0,true
נד_אגד_אזור_3, MTBE,2021-04-07,4300.0,µg/L,8,true
נד_אגד_אזור_3,TOLUENE,2021-04-07,1.0,µg/L,0,true
נד_אגד_אזור_3,XYLENE,2021-04-07,1.0,µg/L,0,true
נד_אגד_אזור_3,BENZENE,2022-04-15,4.28,µg/L,1,true
נד_אגד_אזור_3,DISSOLVED OXYGEN AS O2,2022-04-15,0.48,µg/L,0,true
נד_אגד_אזור_3,ETHYL BENZENE,2022-04-15,1.17,µg/L,1,true
נד_אגד_אזור_3, MTBE,2022-04-15,1640.0,µg/L,8,true
נד_אגד_אזור_3,TOLUENE,2022-04-15,1.37,µg/L,1,true
נד_אגד_אזור_3,XYLENE,2022-04-15,3.0,µg/L,1,true
נד_אגד_אזור_3,BENZENE,2022-08-09,0.2,µg/L,0,true
נד_אגד_אזור_3,DISSOLVED OXYGEN AS O2,2022-08-09,2.89,µg/L,1,true
נד_אגד_אזור_3,ETHYL BENZENE,2022-08-09,0.1,µg/L,0,true
נד_אגד_אזור_3, MTBE,2022-08-09,1190.0,µg/L,8,true
נד_אגד_אזור_3,TOLUENE,2022-08-09,0.5,µg/L,0,true
נד_אגד_אזור_3,XYLENE,2022-08-09,0.3,µg/L,0,true
נד_אגד_אזור_3,BENZENE,2022-12-07,2.0,µg/L,1,true
נד_אגד_אזור_3,DISSOLVED OXYGEN AS O2,2022-12-07,0.53,µg/L,0,true
נד_אגד_אזור_3,ETHYL BENZENE,2022-12-07,1.0,µg/L,0,true
נד_אגד_אזור_3, MTBE,2022-12-07,2640.0,µg/L,8,true
נד_אגד_אזור_3,TOLUENE,2022-12-07,5.0,µg/L,1,true
נד_אגד_אזור_3,XYLENE,2022-12-07,3.0,µg/L,1,true
נד_אגד_אזור_3,BENZENE,2024-01-15,0.44,µg/L,0,true
נד_אגד_אזור_3,DISSOLVED OXYGEN AS O2,2024-01-15,0.4,µg/L,0,true
נד_אגד_אזור_3,ETHYL BENZENE,2024-01-15,0.1,µg/L,0,true
נד_אגד_אזור_3, MTBE,2024-01-15,1330.0,µg/L,8,true
נד_אגד_אזור_3,TOLUENE,2024-01-15,50.0,µg/L,3,true
נד_אגד_אזור_3,XYLENE,2024-01-15,30.0,µg/L,3,true
נד_אגד_אזור_3,BENZENE,2024-02-26,0.44,µg/L,0,true
נד_אגד_אזור_3,DISSOLVED OXYGEN AS O2,2024-02-26,0.4,µg/L,0,true
נד_אגד_אזור_3,ETHYL BENZENE,2024-02-26,0.1,µg/L,0,true
נד_אגד_אזור_3, MTBE,2024-02-26,1330.0,µg/L,8,true
נד_אגד_אזור_3,TOLUENE,2024-02-26,50.0,µg/L,3,true
נד_אגד_אזור_3,XYLENE,2024-02-26,30.0,µg/L,3,true
נד_אגד_אזור_3,BENZENE,2025-02-23,1.07,µg/L,1,true
נד_אגד_אזור_3,DISSOLVED OXYGEN AS O2,2025-02-23,0.7,µg/L,0,true
נד_אגד_אזור_3,ETHYL BENZENE,2025-02-23,0.1,µg/L,0,true
נד_אגד_אזור_3, MTBE,2025-02-23,378.0,µg/L,6,true
נד_אגד_אזור_3,TOLUENE,2025-02-23,0.5,µg/L,0,true
נד_אגד_אזור_3,XYLENE,2025-02-23,0.1,µg/L,0,true
נד_אגד_אזור_4,"1,2,4 TRIMETHYLBENZENE",2017-04-09,640.0,µg/L,7,true
נד_אגד_אזור_4,"1,3,5 TRIMETHYLBENZENE",2017-04-09,150.0,µg/L,5,true
נד_אגד_אזור_4,BENZENE,2017-04-09,4220.0,µg/L,8,true
נד_אגד_אזור_4,DISSOLVED OXYGEN AS O2,2017-04-09,0.04,µg/L,0,true
נד_אגד_אזור_4,ETHYL BENZENE,2017-04-09,1250.0,µg/L,8,true
נד_אגד_אזור_4, MTBE,2017-04-09,9310.0,µg/L,8,true
נד_אגד_אזור_4,n-propylbenzene,2017-04-09,50.0,µg/L,3,true
נד_אגד_אזור_4,TOLUENE,2017-04-09,13320.0,µg/L,8,true
נד_אגד_אזור_4,XYLENE,2017-04-09,6000.0,µg/L,8,true
נד_אגד_אזור_4,"1,2,4 TRIMETHYLBENZENE",2017-07-17,1472.0,µg/L,8,true
נד_אגד_אזור_4,"1,3,5 TRIMETHYLBENZENE",2017-07-17,366.0,µg/L,6,true
נד_אגד_אזור_4,BENZENE,2017-07-17,3528.0,µg/L,8,true
נד_אגד_אזור_4,DISSOLVED OXYGEN AS O2,2017-07-17,0.12,µg/L,0,true
נד_אגד_אזור_4,ETHYL BENZENE,2017-07-17,61.0,µg/L,4,true
נד_אגד_אזור_4, MTBE,2017-07-17,9160.0,µg/L,8,true
נד_אגד_אזור_4,n-propylbenzene,2017-07-17,105.0,µg/L,5,true
נד_אגד_אזור_4,TOLUENE,2017-07-17,7887.0,µg/L,8,true
נד_אגד_אזור_4,XYLENE,2017-07-17,4100.0,µg/L,8,true
נד_אגד_אזור_4,BENZENE,2018-10-25,3931.0,µg/L,8,true
נד_אגד_אזור_4,DISSOLVED OXYGEN AS O2,2018-10-25,0.04,µg/L,0,true
נד_אגד_אזור_4,ETHYL BENZENE,2018-10-25,2805.0,µg/L,8,true
נד_אגד_אזור_4, MTBE,2018-10-25,8005.0,µg/L,8,true
נד_אגד_אזור_4,TOLUENE,2018-10-25,4538.0,µg/L,8,true
נד_אגד_אזור_4,XYLENE,2018-10-25,8831.0,µg/L,8,true
נד_אגד_אזור_4,BENZENE,2019-04-01,116.0,µg/L,5,true
נד_אגד_אזור_4,"CIS 1,2 DICHLOROETHYLENE",2019-04-01,7.0,µg/L,2,true
נד_אגד_אזור_4,"DICHLOROETHYLENE 1,1",2019-04-01,3.0,µg/L,1,true
נד_אגד_אזור_4,DISSOLVED OXYGEN AS O2,2019-04-01,0.08,µg/L,0,true
נד_אגד_אזור_4,ETHYL BENZENE,2019-04-01,1451.0,µg/L,8,true
נד_אגד_אזור_4, MTBE,2019-04-01,11455.0,µg/L,8,true
נד_אגד_אזור_4,STYRENE,2019-04-01,2.0,µg/L,1,true
נד_אגד_אזור_4,TETRACHLORO ETHYLENE,2019-04-01,3.0,µg/L,1,true
נד_אגד_אזור_4,TOLUENE,2019-04-01,3623.0,µg/L,8,true
נד_אגד_אזור_4,TRICHLORO ETHYLENE,2019-04-01,78.0,µg/L,4,true
נד_אגד_אזור_4,VINYL CHLORIDE,2019-04-01,13.0,µg/L,3,true
נד_אגד_אזור_4,XYLENE,2019-04-01,3572.0,µg/L,8,true
נד_אגד_אזור_4,BENZENE,2019-07-17,1188.0,µg/L,8,true
נד_אגד_אזור_4,"CIS 1,2 DICHLOROETHYLENE",2019-07-17,11.0,µg/L,3,true
נד_אגד_אזור_4,"DICHLOROETHYLENE 1,1",2019-07-17,3.0,µg/L,1,true
נד_אגד_אזור_4,DISSOLVED OXYGEN AS O2,2019-07-17,0.1,µg/L,0,true
נד_אגד_אזור_4,ETHYL BENZENE,2019-07-17,2260.0,µg/L,8,true
נד_אגד_אזור_4, MTBE,2019-07-17,9708.0,µg/L,8,true
נד_אגד_אזור_4,STYRENE,2019-07-17,2.0,µg/L,1,true
נד_אגד_אזור_4,TETRACHLORO ETHYLENE,2019-07-17,3.0,µg/L,1,true
נד_אגד_אזור_4,TOLUENE,2019-07-17,287.0,µg/L,6,true
נד_אגד_אזור_4,TRICHLORO ETHYLENE,2019-07-17,80.0,µg/L,4,true
נד_אגד_אזור_4,VINYL CHLORIDE,2019-07-17,12.0,µg/L,3,true
נד_אגד_אזור_4,XYLENE,2019-07-17,10944.0,µg/L,8,true
נד_אגד_אזור_4,BENZENE,2020-08-03,229.0,µg/L,6,true
נד_אגד_אזור_4,DISSOLVED OXYGEN AS O2,2020-08-03,2.9,µg/L,1,true
נד_אגד_אזור_4,ETHYL BENZENE,2020-08-03,313.0,µg/L,6,true
נד_אגד_אזור_4, MTBE,2020-08-03,8005.0,µg/L,8,true
נד_אגד_אזור_4,TOLUENE,2020-08-03,44.0,µg/L,3,true
נד_אגד_אזור_4,XYLENE,2020-08-03,3516.0,µg/L,8,true
נד_אגד_אזור_4,DISSOLVED OXYGEN AS O2,2020-08-06,2.9,µg/L,1,true
נד_אגד_אזור_4,BENZENE,2020-12-31,162.0,µg/L,5,true
נד_אגד_אזור_4,DISSOLVED OXYGEN AS O2,2020-12-31,0.17,µg/L,0,true
נד_אגד_אזור_4,ETHYL BENZENE,2020-12-31,417.0,µg/L,6,true
נד_אגד_אזור_4, MTBE,2020-12-31,5455.0,µg/L,8,true
נד_אגד_אזור_4,TOLUENE,2020-12-31,24.0,µg/L,3,true
נד_אגד_אזור_4,XYLENE,2020-12-31,3323.0,µg/L,8,true
נד_אגד_אזור_4,BENZENE,2021-04-07,180.0,µg/L,5,true
נד_אגד_אזור_4,DISSOLVED OXYGEN AS O2,2021-04-07,0.36,µg/L,0,true
נד_אגד_אזור_4,ETHYL BENZENE,2021-04-07,270.0,µg/L,6,true
נד_אגד_אזור_4, MTBE,2021-04-07,1150.0,µg/L,8,true
נד_אגד_אזור_4,TOLUENE,2021-04-07,30.0,µg/L,3,true
נד_אגד_אזור_4,XYLENE,2021-04-07,2070.0,µg/L,8,true
נד_אגד_אזור_4,BENZENE,2022-04-15,45.1,µg/L,3,true
נד_אגד_אזור_4,DISSOLVED OXYGEN AS O2,2022-04-15,0.48,µg/L,0,true
נד_אגד_אזור_4,ETHYL BENZENE,2022-04-15,1.47,µg/L,1,true
נד_אגד_אזור_4, MTBE,2022-04-15,558.0,µg/L,7,true
נד_אגד_אזור_4,TOLUENE,2022-04-15,1.47,µg/L,1,true
נד_אגד_אזור_4,XYLENE,2022-04-15,1.77,µg/L,1,true
נד_אגד_אזור_4,BENZENE,2022-08-09,3.37,µg/L,1,true
נד_אגד_אזור_4,DISSOLVED OXYGEN AS O2,2022-08-09,0.4,µg/L,0,true
נד_אגד_אזור_4,ETHYL BENZENE,2022-08-09,12.8,µg/L,3,true
נד_אגד_אזור_4, MTBE,2022-08-09,1890.0,µg/L,8,true
נד_אגד_אזור_4,TOLUENE,2022-08-09,0.5,µg/L,0,true
נד_אגד_אזור_4,XYLENE,2022-08-09,0.3,µg/L,0,true
נד_אגד_אזור_4,BENZENE,2022-12-07,5.1,µg/L,2,true
נד_אגד_אזור_4,DISSOLVED OXYGEN AS O2,2022-12-07,0.45,µg/L,0,true
נד_אגד_אזור_4,ETHYL BENZENE,2022-12-07,35.0,µg/L,3,true
נד_אגד_אזור_4, MTBE,2022-12-07,3640.0,µg/L,8,true
נד_אגד_אזור_4,TOLUENE,2022-12-07,5.0,µg/L,1,true
נד_אגד_אזור_4,XYLENE,2022-12-07,6.25,µg/L,2,true
נד_אגד_אזור_4,BENZENE,2024-01-15,5440.0,µg/L,8,true
נד_אגד_אזור_4,DISSOLVED OXYGEN AS O2,2024-01-15,0.2,µg/L,0,true
נד_אגד_אזור_4,ETHYL BENZENE,2024-01-15,2600.0,µg/L,8,true
נד_אגד_אזור_4, MTBE,2024-01-15,1900.0,µg/L,8,true
נד_אגד_אזור_4,TOLUENE,2024-01-15,26900.0,µg/L,8,true
נד_אגד_אזור_4,XYLENE,2024-01-15,18300.0,µg/L,8,true
נד_אגד_אזור_4,BENZENE,2024-02-26,5440.0,µg/L,8,true
נד_אגד_אזור_4,DISSOLVED OXYGEN AS O2,2024-02-26,0.2,µg/L,0,true
נד_אגד_אזור_4,ETHYL BENZENE,2024-02-26,2600.0,µg/L,8,true
נד_אגד_אזור_4, MTBE,2024-02-26,1900.0,µg/L,8,true
נד_אגד_אזור_4,TOLUENE,2024-02-26,26900.0,µg/L,8,true
נד_אגד_אזור_4,XYLENE,2024-02-26,18300.0,µg/L,8,true
נד_אגד_אזור_4,BENZENE,2025-02-23,165.0,µg/L,5,true
נד_אגד_אזור_4,DISSOLVED OXYGEN AS O2,2025-02-23,0.2,µg/L,0,true
נד_אגד_אזור_4,ETHYL BENZENE,2025-02-23,259.0,µg/L,6,true
נד_אגד_אזור_4, MTBE,2025-02-23,722.0,µg/L,7,true
נד_אגד_אזור_4,TOLUENE,2025-02-23,1390.0,µg/L,8,true
נד_אגד_אזור_4,XYLENE,2025-02-23,614.0,µg/L,7,true
נד_אגד_אזור_5,"1,2,4 TRIMETHYLBENZENE",2017-04-09,640.0,µg/L,7,true
נד_אגד_אזור_5,"1,3,5 TRIMETHYLBENZENE",2017-04-09,150.0,µg/L,5,true
נד_אגד_אזור_5,BENZENE,2017-04-09,3620.0,µg/L,8,true
נד_אגד_אזור_5,DISSOLVED OXYGEN AS O2,2017-04-09,0.02,µg/L,0,true
נד_אגד_אזור_5,ETHYL BENZENE,2017-04-09,850.0,µg/L,7,true
נד_אגד_אזור_5, MTBE,2017-04-09,12870.0,µg/L,8,true
נד_אגד_אזור_5,n-propylbenzene,2017-04-09,50.0,µg/L,3,true
נד_אגד_אזור_5,TOLUENE,2017-04-09,6650.0,µg/L,8,true
נד_אגד_אזור_5,XYLENE,2017-04-09,3430.0,µg/L,8,true
נד_אגד_אזור_5,"1,2,4 TRIMETHYLBENZENE",2017-07-17,160.0,µg/L,5,true
נד_אגד_אזור_5,"1,3,5 TRIMETHYLBENZENE",2017-07-17,34.6,µg/L,3,true
נד_אגד_אזור_5,BENZENE,2017-07-17,905.0,µg/L,7,true
נד_אגד_אזור_5,DISSOLVED OXYGEN AS O2,2017-07-17,0.09,µg/L,0,true
נד_אגד_אזור_5,ETHYL BENZENE,2017-07-17,162.0,µg/L,5,true
נד_אגד_אזור_5, MTBE,2017-07-17,6230.0,µg/L,8,true
נד_אגד_אזור_5,n-propylbenzene,2017-07-17,20.0,µg/L,3,true
נד_אגד_אזור_5,TOLUENE,2017-07-17,10.0,µg/L,2,true
נד_אגד_אזור_5,XYLENE,2017-07-17,625.0,µg/L,7,true
נד_אגד_אזור_5,BENZENE,2018-10-25,2431.0,µg/L,8,true
נד_אגד_אזור_5,DISSOLVED OXYGEN AS O2,2018-10-25,0.04,µg/L,0,true
נד_אגד_אזור_5,ETHYL BENZENE,2018-10-25,758.0,µg/L,7,true
נד_אגד_אזור_5, MTBE,2018-10-25,28740.0,µg/L,8,true
נד_אגד_אזור_5,TOLUENE,2018-10-25,1824.0,µg/L,8,true
נד_אגד_אזור_5,XYLENE,2018-10-25,1683.0,µg/L,8,true
נד_אגד_אזור_5,BENZENE,2019-04-01,2431.0,µg/L,8,true
נד_אגד_אזור_5,"CIS 1,2 DICHLOROETHYLENE",2019-04-01,93.0,µg/L,4,true
נד_אגד_אזור_5,"DICHLOROETHYLENE 1,1",2019-04-01,8.0,µg/L,2,true
נד_אגד_אזור_5,DISSOLVED OXYGEN AS O2,2019-04-01,0.13,µg/L,0,true
