borehole,name_he,family,param_code,param_name,date,concentration,unit,drinking_water_standard,pct_of_standard,year
נת_חולון_16,נת חולון 16,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2016-09-26,25.64,microgr/L,10.0,256.4,2016
נת_חולון_16,נת חולון 16,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2017-10-22,36.6,microgr/L,10.0,366.0,2017
נת_חולון_16,נת חולון 16,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2018-08-06,36.9,microgr/L,10.0,369.0,2018
נת_חולון_16,נת חולון 16,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2019-06-16,48.1,microgr/L,10.0,481.0,2019
נת_חולון_16,נת חולון 16,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2024-11-18,131.646,microgr/L,10.0,1316.46,2024
נת_חולון_16,נת חולון 16,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2016-09-26,11.06,microgr/L,7.5,147.47,2016
נת_חולון_16,נת חולון 16,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2017-10-22,46.1,microgr/L,7.5,614.67,2017
נת_חולון_16,נת חולון 16,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2018-08-06,43.0,microgr/L,7.5,573.33,2018
נת_חולון_16,נת חולון 16,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-06-16,181.0,microgr/L,7.5,2413.33,2019
נת_חולון_16,נת חולון 16,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2020-09-17,12.914,microgr/L,7.5,172.19,2020
נת_חולון_16,נת חולון 16,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2021-04-20,24.444,microgr/L,7.5,325.92,2021
נת_חולון_16,נת חולון 16,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2022-06-08,16.126,microgr/L,7.5,215.01,2022
נת_חולון_16,נת חולון 16,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2024-11-18,337.998,microgr/L,7.5,4506.64,2024
נת_חולון_18,נת חולון 18,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2014-09-03,24.21,microgr/L,10.0,242.1,2014
נת_חולון_18,נת חולון 18,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2014-09-03,48.5,microgr/L,7.5,646.67,2014
נת_חולון_2,נת חולון 2,INDUSTRY,"1,4 DIOXANE","1,4 DIOXANE",2016-07-17,190.0,microgr/L,3.0,6333.33,2016
נת_חולון_2,נת חולון 2,FUEL,BENZENE,BENZENE,2017-10-23,26.45,microgr/L,5.0,529.0,2017
נת_חולון_2,נת חולון 2,INDUSTRY,CHLOROFORM,CHLOROFORM,2014-09-03,149.5,microgr/L,80.0,186.88,2014
נת_חולון_2,נת חולון 2,INDUSTRY,CHLOROFORM,CHLOROFORM,2015-06-24,250.26,microgr/L,80.0,312.82,2015
נת_חולון_2,נת חולון 2,INDUSTRY,CHLOROFORM,CHLOROFORM,2016-07-17,200.9,microgr/L,80.0,251.12,2016
נת_חולון_2,נת חולון 2,INDUSTRY,CHLOROFORM,CHLOROFORM,2019-06-16,116.5,microgr/L,80.0,145.62,2019
נת_חולון_2,נת חולון 2,INDUSTRY,CHLOROFORM,CHLOROFORM,2021-04-13,160.188,microgr/L,80.0,200.23,2021
נת_חולון_2,נת חולון 2,INDUSTRY,CHLOROFORM,CHLOROFORM,2022-06-08,287.3,microgr/L,80.0,359.12,2022
נת_חולון_2,נת חולון 2,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2014-09-03,62.07,microgr/L,50.0,124.14,2014
נת_חולון_2,נת חולון 2,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2015-06-24,72.79,microgr/L,50.0,145.58,2015
נת_חולון_2,נת חולון 2,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2016-07-17,62.082,microgr/L,50.0,124.16,2016
נת_חולון_2,נת חולון 2,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2021-04-13,58.272,microgr/L,50.0,116.54,2021
נת_חולון_2,נת חולון 2,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2022-06-08,60.375,microgr/L,50.0,120.75,2022
נת_חולון_2,נת חולון 2,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2013-02-10,139.4,microgr/L,50.0,278.8,2013
נת_חולון_2,נת חולון 2,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2014-09-03,81.6,microgr/L,50.0,163.2,2014
נת_חולון_2,נת חולון 2,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2015-06-24,113.52,microgr/L,50.0,227.04,2015
נת_חולון_2,נת חולון 2,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2016-07-17,237.36,microgr/L,50.0,474.72,2016
נת_חולון_2,נת חולון 2,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2017-10-23,82.7,microgr/L,50.0,165.4,2017
נת_חולון_2,נת חולון 2,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2019-06-16,171.3,microgr/L,50.0,342.6,2019
נת_חולון_2,נת חולון 2,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2021-04-13,131.756,microgr/L,50.0,263.51,2021
נת_חולון_2,נת חולון 2,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2022-06-08,177.3,microgr/L,50.0,354.6,2022
נת_חולון_2,נת חולון 2,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2010-06-08,314.0,microgr/L,10.0,3140.0,2010
נת_חולון_2,נת חולון 2,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2010-11-08,177.2,microgr/L,10.0,1772.0,2010
נת_חולון_2,נת חולון 2,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2011-09-13,252.0,microgr/L,10.0,2520.0,2011
נת_חולון_2,נת חולון 2,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2013-02-10,100.5,microgr/L,10.0,1005.0,2013
נת_חולון_2,נת חולון 2,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2014-09-03,41.0,microgr/L,10.0,410.0,2014
נת_חולון_2,נת חולון 2,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2015-06-24,52.03,microgr/L,10.0,520.3,2015
נת_חולון_2,נת חולון 2,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2016-07-17,81.7,microgr/L,10.0,817.0,2016
נת_חולון_2,נת חולון 2,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2017-10-23,62.9,microgr/L,10.0,629.0,2017
נת_חולון_2,נת חולון 2,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2019-06-16,39.5,microgr/L,10.0,395.0,2019
נת_חולון_2,נת חולון 2,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2021-04-13,32.753,microgr/L,10.0,327.53,2021
נת_חולון_2,נת חולון 2,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2022-06-08,67.0,microgr/L,10.0,670.0,2022
נת_חולון_2,נת חולון 2,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2010-11-08,37.12,microgr/L,10.0,371.2,2010
נת_חולון_2,נת חולון 2,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2011-09-13,20.3,microgr/L,10.0,203.0,2011
נת_חולון_2,נת חולון 2,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2013-02-10,49.9,microgr/L,10.0,499.0,2013
נת_חולון_2,נת חולון 2,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2014-09-03,113.2,microgr/L,10.0,1132.0,2014
נת_חולון_2,נת חולון 2,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2015-06-24,190.92,microgr/L,10.0,1909.2,2015
נת_חולון_2,נת חולון 2,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2016-07-17,289.82,microgr/L,10.0,2898.2,2016
נת_חולון_2,נת חולון 2,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2017-10-23,141.6,microgr/L,10.0,1416.0,2017
נת_חולון_2,נת חולון 2,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2019-06-16,533.2,microgr/L,10.0,5332.0,2019
נת_חולון_2,נת חולון 2,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2021-04-13,94.136,microgr/L,10.0,941.36,2021
נת_חולון_2,נת חולון 2,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2022-06-08,497.51,microgr/L,10.0,4975.1,2022
נת_חולון_2,נת חולון 2,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2010-06-08,754.0,microgr/L,7.5,10053.33,2010
נת_חולון_2,נת חולון 2,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2010-11-08,39.6,microgr/L,7.5,528.0,2010
נת_חולון_2,נת חולון 2,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2011-09-13,54.5,microgr/L,7.5,726.67,2011
נת_חולון_2,נת חולון 2,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2013-02-10,159.7,microgr/L,7.5,2129.33,2013
נת_חולון_2,נת חולון 2,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2014-09-03,653.17,microgr/L,7.5,8708.93,2014
נת_חולון_2,נת חולון 2,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2015-06-24,1114.99,microgr/L,7.5,14866.53,2015
נת_חולון_2,נת חולון 2,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2016-07-17,851.4,microgr/L,7.5,11352.0,2016
נת_חולון_2,נת חולון 2,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2017-10-23,337.9,microgr/L,7.5,4505.33,2017
נת_חולון_2,נת חולון 2,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-06-16,928.8,microgr/L,7.5,12384.0,2019
נת_חולון_2,נת חולון 2,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2021-04-13,480.379,microgr/L,7.5,6405.05,2021
נת_חולון_2,נת חולון 2,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2022-06-08,1256.288,microgr/L,7.5,16750.51,2022
נת_חולון_21,נת חולון 21,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2022-11-14,12.9,microgr/L,10.0,129.0,2022
נת_חולון_21,נת חולון 21,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2023-02-08,10.1,microgr/L,10.0,101.0,2023
נת_חולון_21,נת חולון 21,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2024-11-27,55.37,microgr/L,10.0,553.7,2024
נת_חולון_21,נת חולון 21,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2024-11-27,10.82,microgr/L,10.0,108.2,2024
נת_חולון_21,נת חולון 21,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2022-11-14,12.2,microgr/L,7.5,162.67,2022
נת_חולון_21,נת חולון 21,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2023-02-08,8.61,microgr/L,7.5,114.8,2023
נת_חולון_21,נת חולון 21,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2023-02-08,10.7,microgr/L,7.5,142.67,2023
נת_חולון_21,נת חולון 21,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2024-11-27,175.683,microgr/L,7.5,2342.44,2024
נת_חולון_22,נת חולון 22,INDUSTRY,"1,4 DIOXANE","1,4 DIOXANE",2026-02-10,14.3,microgr/L,3.0,476.67,2026
נת_חולון_22,נת חולון 22,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2022-11-14,60.3,microgr/L,10.0,603.0,2022
נת_חולון_22,נת חולון 22,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2023-02-08,244.0,microgr/L,10.0,2440.0,2023
נת_חולון_22,נת חולון 22,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2023-02-08,326.7,microgr/L,10.0,3267.0,2023
נת_חולון_22,נת חולון 22,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2024-11-27,271.95,microgr/L,10.0,2719.5,2024
נת_חולון_22,נת חולון 22,METALS,LEAD AS PB,LEAD AS PB,2022-11-14,13.0,microgr/L,10.0,130.0,2022
נת_חולון_22,נת חולון 22,METALS,NICKEL AS NI,NICKEL AS NI,2022-11-14,26.2,microgr/L,20.0,131.0,2022
נת_חולון_22,נת חולון 22,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2022-11-14,23.7,microgr/L,10.0,237.0,2022
נת_חולון_22,נת חולון 22,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2023-02-08,19.7,microgr/L,10.0,197.0,2023
נת_חולון_22,נת חולון 22,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2023-02-08,28.2,microgr/L,10.0,282.0,2023
נת_חולון_22,נת חולון 22,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2022-11-14,199.0,microgr/L,7.5,2653.33,2022
נת_חולון_22,נת חולון 22,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2023-02-08,481.0,microgr/L,7.5,6413.33,2023
נת_חולון_22,נת חולון 22,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2023-02-08,608.6,microgr/L,7.5,8114.67,2023
נת_חולון_22,נת חולון 22,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2024-11-27,216.052,microgr/L,7.5,2880.69,2024
נת_חולון_23,נת חולון 23,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2022-11-14,76.5,microgr/L,50.0,153.0,2022
נת_חולון_23,נת חולון 23,METALS,NICKEL AS NI,NICKEL AS NI,2022-11-14,39.3,microgr/L,20.0,196.5,2022
נת_חולון_23,נת חולון 23,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2024-11-27,10.065,microgr/L,10.0,100.65,2024
נת_חולון_23,נת חולון 23,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2022-11-14,11.8,microgr/L,7.5,157.33,2022
נת_חולון_23,נת חולון 23,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2023-02-06,13.8,microgr/L,7.5,184.0,2023
נת_חולון_23,נת חולון 23,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2024-11-27,76.446,microgr/L,7.5,1019.28,2024
נת_חולון_24,נת חולון 24,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2022-11-14,198.0,microgr/L,50.0,396.0,2022
נת_חולון_24,נת חולון 24,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2023-02-06,41.9,microgr/L,10.0,419.0,2023
נת_חולון_24,נת חולון 24,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2023-02-06,51.1,microgr/L,10.0,511.0,2023
נת_חולון_24,נת חולון 24,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2024-11-27,15.163,microgr/L,10.0,151.63,2024
נת_חולון_24,נת חולון 24,METALS,NICKEL AS NI,NICKEL AS NI,2022-11-14,84.3,microgr/L,20.0,421.5,2022
נת_חולון_24,נת חולון 24,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2023-02-06,29.7,microgr/L,10.0,297.0,2023
נת_חולון_24,נת חולון 24,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2023-02-06,31.0,microgr/L,10.0,310.0,2023
נת_חולון_24,נת חולון 24,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2022-11-14,71.7,microgr/L,7.5,956.0,2022
נת_חולון_24,נת חולון 24,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2023-02-06,132.0,microgr/L,7.5,1760.0,2023
נת_חולון_24,נת חולון 24,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2023-02-06,146.9,microgr/L,7.5,1958.67,2023
נת_חולון_24,נת חולון 24,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2024-11-27,75.787,microgr/L,7.5,1010.49,2024
נת_חולון_25,נת חולון 25,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2022-11-18,146.0,microgr/L,7.5,1946.67,2022
נת_חולון_25,נת חולון 25,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2023-02-10,262.0,microgr/L,7.5,3493.33,2023
נת_חולון_26,נת חולון 26,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2022-11-20,2110.0,microgr/L,50.0,4220.0,2022
נת_חולון_26,נת חולון 26,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2023-02-06,3770.0,microgr/L,50.0,7540.0,2023
נת_חולון_26,נת חולון 26,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2023-02-06,4035.9,microgr/L,50.0,8071.8,2023
נת_חולון_26,נת חולון 26,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2022-11-20,77.0,microgr/L,7.5,1026.67,2022
נת_חולון_26,נת חולון 26,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2023-02-06,160.8,microgr/L,7.5,2144.0,2023
נת_חולון_26,נת חולון 26,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2023-02-06,163.0,microgr/L,7.5,2173.33,2023
נת_חולון_3,נת חולון 3,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2010-11-30,343.0,microgr/L,50.0,686.0,2010
נת_חולון_3,נת חולון 3,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2011-09-13,1242.55,microgr/L,50.0,2485.1,2011
נת_חולון_3,נת חולון 3,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2015-06-24,1048.85,microgr/L,50.0,2097.7,2015
נת_חולון_3,נת חולון 3,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2016-07-17,526.578,microgr/L,50.0,1053.16,2016
נת_חולון_3,נת חולון 3,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2017-10-22,271.876,microgr/L,50.0,543.75,2017
נת_חולון_3,נת חולון 3,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2018-07-17,172.132,microgr/L,50.0,344.26,2018
נת_חולון_3,נת חולון 3,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2019-06-16,58.655,microgr/L,50.0,117.31,2019
נת_חולון_3,נת חולון 3,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2021-04-19,94.429,microgr/L,50.0,188.86,2021
נת_חולון_3,נת חולון 3,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2022-06-22,82.886,microgr/L,50.0,165.77,2022
נת_חולון_3,נת חולון 3,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2015-06-24,15.78,microgr/L,10.0,157.8,2015
נת_חולון_3,נת חולון 3,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2016-07-17,38.4,microgr/L,10.0,384.0,2016
נת_חולון_3,נת חולון 3,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2018-07-17,27.9,microgr/L,10.0,279.0,2018
נת_חולון_3,נת חולון 3,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2019-06-16,20.74,microgr/L,10.0,207.4,2019
נת_חולון_3,נת חולון 3,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2010-11-30,469.0,microgr/L,7.5,6253.33,2010
נת_חולון_3,נת חולון 3,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2011-09-13,369.0,microgr/L,7.5,4920.0,2011
נת_חולון_3,נת חולון 3,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2012-12-13,295.4,microgr/L,7.5,3938.67,2012
נת_חולון_3,נת חולון 3,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2013-03-06,317.0,microgr/L,7.5,4226.67,2013
נת_חולון_3,נת חולון 3,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2014-09-04,366.36,microgr/L,7.5,4884.8,2014
נת_חולון_3,נת חולון 3,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2015-06-24,519.01,microgr/L,7.5,6920.13,2015
נת_חולון_3,נת חולון 3,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2016-07-17,557.71,microgr/L,7.5,7436.13,2016
נת_חולון_3,נת חולון 3,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2017-10-22,933.1,microgr/L,7.5,12441.33,2017
נת_חולון_3,נת חולון 3,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-06-16,505.98,microgr/L,7.5,6746.4,2019
נת_חולון_3,נת חולון 3,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2021-04-19,339.644,microgr/L,7.5,4528.59,2021
נת_חולון_3,נת חולון 3,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2022-06-22,161.018,microgr/L,7.5,2146.91,2022
נת_חולון_4,נת חולון 4,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2010-06-08,69.0,microgr/L,50.0,138.0,2010
נת_חולון_4,נת חולון 4,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2010-06-08,727.5,microgr/L,10.0,7275.0,2010
נת_חולון_4,נת חולון 4,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2010-06-08,433.0,microgr/L,7.5,5773.33,2010
נת_חולון_4,נת חולון 4,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2010-11-23,8.42,microgr/L,7.5,112.27,2010
נת_חולון_5,נת חולון 5,FUEL, MTBE,MTBE,2023-01-04,58.712,microgr/L,40.0,146.78,2023
נת_חולון_5,נת חולון 5,INDUSTRY,"1,4 DIOXANE","1,4 DIOXANE",2023-01-04,68.4,microgr/L,3.0,2280.0,2023
נת_חולון_5,נת חולון 5,METALS,ARSENIC AS AS,ARSENIC AS AS,2010-09-06,275.15,microgr/L,10.0,2751.5,2010
נת_חולון_5,נת חולון 5,METALS,ARSENIC AS AS,ARSENIC AS AS,2010-09-06,431.47,microgr/L,10.0,4314.7,2010
נת_חולון_5,נת חולון 5,METALS,ARSENIC AS AS,ARSENIC AS AS,2011-02-22,18.99,microgr/L,10.0,189.9,2011
נת_חולון_5,נת חולון 5,METALS,ARSENIC AS AS,ARSENIC AS AS,2011-02-22,41.05,microgr/L,10.0,410.5,2011
נת_חולון_5,נת חולון 5,METALS,ARSENIC AS AS,ARSENIC AS AS,2011-02-22,61.0,microgr/L,10.0,610.0,2011
נת_חולון_5,נת חולון 5,METALS,ARSENIC AS AS,ARSENIC AS AS,2011-09-13,34.09,microgr/L,10.0,340.9,2011
נת_חולון_5,נת חולון 5,FUEL,BENZENE,BENZENE,2023-01-04,9.145,microgr/L,5.0,182.9,2023
נת_חולון_5,נת חולון 5,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2010-09-06,56.0,microgr/L,50.0,112.0,2010
נת_חולון_5,נת חולון 5,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2011-02-22,57.04,microgr/L,50.0,114.08,2011
נת_חולון_5,נת חולון 5,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2011-02-22,9.3,microgr/L,4.0,232.5,2011
נת_חולון_5,נת חולון 5,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2011-09-13,9.5,microgr/L,4.0,237.5,2011
נת_חולון_5,נת חולון 5,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2010-09-06,81.2,microgr/L,10.0,812.0,2010
נת_חולון_5,נת חולון 5,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2010-09-06,124.7,microgr/L,10.0,1247.0,2010
נת_חולון_5,נת חולון 5,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2010-09-06,206.6,microgr/L,10.0,2066.0,2010
נת_חולון_5,נת חולון 5,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2011-02-22,25.87,microgr/L,10.0,258.7,2011
נת_חולון_5,נת חולון 5,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2011-02-22,42.1,microgr/L,10.0,421.0,2011
נת_חולון_5,נת חולון 5,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2011-02-22,69.1,microgr/L,10.0,691.0,2011
נת_חולון_5,נת חולון 5,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2011-02-22,121.5,microgr/L,10.0,1215.0,2011
נת_חולון_5,נת חולון 5,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2011-02-22,519.0,microgr/L,10.0,5190.0,2011
נת_חולון_5,נת חולון 5,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2011-02-22,1622.0,microgr/L,10.0,16220.0,2011
נת_חולון_5,נת חולון 5,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2011-09-13,123.0,microgr/L,10.0,1230.0,2011
נת_חולון_5,נת חולון 5,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2011-09-13,711.0,microgr/L,10.0,7110.0,2011
נת_חולון_5,נת חולון 5,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2011-09-13,2903.0,microgr/L,10.0,29030.0,2011
