borehole,name_he,family,param_code,param_name,max_date,max_concentration,unit,drinking_water_standard,pct_of_standard,n_since_2018
נד_דלק_מרכבות_האש_5,נד דלק מרכבות האש 5,FUEL, MTBE,MTBE,2020-01-20,12000.0,microgr/L,40.0,30000.0,7
נד_דלק_מרכבות_האש_5,נד דלק מרכבות האש 5,FUEL,TOLUENE,TOLUENE,2021-09-13,40.0,microgr/L,700.0,5.71,7
נד_דלק_מרכבות_האש_5,נד דלק מרכבות האש 5,FUEL,XYLENE,XYLENE,2021-09-13,50.0,microgr/L,500.0,10.0,7
נד_דלק_מרכבות_האש_6,נד דלק מרכבות האש 6,FUEL,BENZENE,BENZENE,2021-09-13,60.0,microgr/L,5.0,1200.0,9
נד_דלק_מרכבות_האש_6,נד דלק מרכבות האש 6,FUEL,ETHYL BENZENE,ETHYL BENZENE,2021-09-13,50.0,microgr/L,300.0,16.67,9
נד_דלק_מרכבות_האש_6,נד דלק מרכבות האש 6,FUEL, MTBE,MTBE,2024-01-15,610.0,microgr/L,40.0,1525.0,9
נד_דלק_מרכבות_האש_6,נד דלק מרכבות האש 6,FUEL,TOLUENE,TOLUENE,2021-09-13,20.0,microgr/L,700.0,2.86,9
נד_דלק_מרכבות_האש_6,נד דלק מרכבות האש 6,FUEL,XYLENE,XYLENE,2021-09-13,150.0,microgr/L,500.0,30.0,9
נת_אלביט_חולון_1,נת אלביט חולון 1,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2018-03-14,162.0,microgr/L,10.0,1620.0,1
נת_אלביט_חולון_1,נת אלביט חולון 1,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2018-03-14,25.0,microgr/L,10.0,250.0,1
נת_אלביט_חולון_1,נת אלביט חולון 1,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2018-03-14,2668.0,microgr/L,7.5,35573.33,1
נד_אגד_אזור_1,נד אגד אזור 1,FUEL,BENZENE,BENZENE,2024-01-15,11400.0,microgr/L,5.0,228000.0,12
נד_אגד_אזור_1,נד אגד אזור 1,FUEL,ETHYL BENZENE,ETHYL BENZENE,2024-01-15,3550.0,microgr/L,300.0,1183.33,12
נד_אגד_אזור_1,נד אגד אזור 1,FUEL, MTBE,MTBE,2021-04-07,46000.0,microgr/L,40.0,115000.0,12
נד_אגד_אזור_1,נד אגד אזור 1,FUEL,TOLUENE,TOLUENE,2024-01-15,30100.0,microgr/L,700.0,4300.0,12
נד_אגד_אזור_1,נד אגד אזור 1,FUEL,XYLENE,XYLENE,2024-01-15,22400.0,microgr/L,500.0,4480.0,12
נד_אגד_אזור_1,נד אגד אזור 1,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2019-04-01,33.0,microgr/L,50.0,66.0,2
נד_אגד_אזור_1,נד אגד אזור 1,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2019-04-01,3.0,microgr/L,10.0,30.0,2
נד_אגד_אזור_1,נד אגד אזור 1,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2019-04-01,3.0,microgr/L,10.0,30.0,2
נד_אגד_אזור_1,נד אגד אזור 1,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-04-01,3.0,microgr/L,7.5,40.0,2
נד_אגד_אזור_1,נד אגד אזור 1,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2019-04-01,25.0,microgr/L,0.5,5000.0,2
נד_אגד_אזור_2,נד אגד אזור 2,FUEL,BENZENE,BENZENE,2018-10-25,10.0,microgr/L,5.0,200.0,12
נד_אגד_אזור_2,נד אגד אזור 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2018-10-25,10.0,microgr/L,300.0,3.33,12
נד_אגד_אזור_2,נד אגד אזור 2,FUEL, MTBE,MTBE,2019-04-01,286.0,microgr/L,40.0,715.0,11
נד_אגד_אזור_2,נד אגד אזור 2,FUEL,TOLUENE,TOLUENE,2018-10-25,10.0,microgr/L,700.0,1.43,12
נד_אגד_אזור_2,נד אגד אזור 2,FUEL,XYLENE,XYLENE,2018-10-25,71.0,microgr/L,500.0,14.2,12
נד_אגד_אזור_2,נד אגד אזור 2,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2019-07-17,26.0,microgr/L,50.0,52.0,2
נד_אגד_אזור_2,נד אגד אזור 2,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2019-07-17,64.0,microgr/L,10.0,640.0,2
נד_אגד_אזור_2,נד אגד אזור 2,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2019-04-01,3.0,microgr/L,10.0,30.0,2
נד_אגד_אזור_2,נד אגד אזור 2,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-07-17,138.0,microgr/L,7.5,1840.0,2
נד_אגד_אזור_2,נד אגד אזור 2,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2019-04-01,10.0,microgr/L,0.5,2000.0,2
נד_אגד_אזור_3,נד אגד אזור 3,FUEL,BENZENE,BENZENE,2018-10-25,600.0,microgr/L,5.0,12000.0,12
נד_אגד_אזור_3,נד אגד אזור 3,FUEL,ETHYL BENZENE,ETHYL BENZENE,2018-10-25,216.0,microgr/L,300.0,72.0,13
נד_אגד_אזור_3,נד אגד אזור 3,FUEL, MTBE,MTBE,2018-10-25,18826.0,microgr/L,40.0,47065.0,12
נד_אגד_אזור_3,נד אגד אזור 3,FUEL,TOLUENE,TOLUENE,2018-10-25,117.0,microgr/L,700.0,16.71,13
נד_אגד_אזור_3,נד אגד אזור 3,FUEL,XYLENE,XYLENE,2018-10-25,864.0,microgr/L,500.0,172.8,13
נד_אגד_אזור_3,נד אגד אזור 3,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2019-07-17,203.0,microgr/L,50.0,406.0,2
נד_אגד_אזור_3,נד אגד אזור 3,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2019-04-01,41.0,microgr/L,10.0,410.0,2
נד_אגד_אזור_3,נד אגד אזור 3,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2019-04-01,3.0,microgr/L,10.0,30.0,2
נד_אגד_אזור_3,נד אגד אזור 3,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-07-17,41.0,microgr/L,7.5,546.67,2
נד_אגד_אזור_3,נד אגד אזור 3,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2019-07-17,3.0,microgr/L,0.5,600.0,2
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,BENZENE,BENZENE,2024-01-15,5440.0,microgr/L,5.0,108800.0,12
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,ETHYL BENZENE,ETHYL BENZENE,2018-10-25,2805.0,microgr/L,300.0,935.0,12
נד_אגד_אזור_4,נד אגד אזור 4,FUEL, MTBE,MTBE,2019-04-01,11455.0,microgr/L,40.0,28637.5,12
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,TOLUENE,TOLUENE,2024-01-15,26900.0,microgr/L,700.0,3842.86,12
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,XYLENE,XYLENE,2024-01-15,18300.0,microgr/L,500.0,3660.0,12
נד_אגד_אזור_4,נד אגד אזור 4,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2019-07-17,11.0,microgr/L,50.0,22.0,2
נד_אגד_אזור_4,נד אגד אזור 4,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2019-04-01,3.0,microgr/L,10.0,30.0,2
נד_אגד_אזור_4,נד אגד אזור 4,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2019-04-01,3.0,microgr/L,10.0,30.0,2
נד_אגד_אזור_4,נד אגד אזור 4,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-07-17,80.0,microgr/L,7.5,1066.67,2
נד_אגד_אזור_4,נד אגד אזור 4,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2019-04-01,13.0,microgr/L,0.5,2600.0,2
נד_אגד_אזור_5,נד אגד אזור 5,FUEL,BENZENE,BENZENE,2019-07-17,3143.0,microgr/L,5.0,62860.0,11
נד_אגד_אזור_5,נד אגד אזור 5,FUEL,ETHYL BENZENE,ETHYL BENZENE,2019-07-17,804.0,microgr/L,300.0,268.0,11
נד_אגד_אזור_5,נד אגד אזור 5,FUEL, MTBE,MTBE,2018-10-25,28740.0,microgr/L,40.0,71850.0,11
נד_אגד_אזור_5,נד אגד אזור 5,FUEL,TOLUENE,TOLUENE,2018-10-25,1824.0,microgr/L,700.0,260.57,11
נד_אגד_אזור_5,נד אגד אזור 5,FUEL,XYLENE,XYLENE,2018-10-25,1683.0,microgr/L,500.0,336.6,11
נד_אגד_אזור_5,נד אגד אזור 5,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2019-04-01,93.0,microgr/L,50.0,186.0,2
נד_אגד_אזור_5,נד אגד אזור 5,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2019-04-01,8.0,microgr/L,10.0,80.0,2
נד_אגד_אזור_5,נד אגד אזור 5,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2019-04-01,3.0,microgr/L,10.0,30.0,2
נד_אגד_אזור_5,נד אגד אזור 5,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-04-01,8.0,microgr/L,7.5,106.67,2
נד_אגד_אזור_5,נד אגד אזור 5,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2019-04-01,39.0,microgr/L,0.5,7800.0,2
נד_אגד_אזור_6,נד אגד אזור 6,FUEL,BENZENE,BENZENE,2018-10-25,149.0,microgr/L,5.0,2980.0,13
נד_אגד_אזור_6,נד אגד אזור 6,FUEL,ETHYL BENZENE,ETHYL BENZENE,2018-10-25,246.0,microgr/L,300.0,82.0,13
נד_אגד_אזור_6,נד אגד אזור 6,FUEL, MTBE,MTBE,2024-01-15,16600.0,microgr/L,40.0,41500.0,12
נד_אגד_אזור_6,נד אגד אזור 6,FUEL,TOLUENE,TOLUENE,2018-10-25,537.0,microgr/L,700.0,76.71,12
נד_אגד_אזור_6,נד אגד אזור 6,FUEL,XYLENE,XYLENE,2018-10-25,811.0,microgr/L,500.0,162.2,13
נד_אגד_אזור_6,נד אגד אזור 6,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2019-07-17,72.0,microgr/L,50.0,144.0,2
נד_אגד_אזור_6,נד אגד אזור 6,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2019-07-17,32.0,microgr/L,10.0,320.0,2
נד_אגד_אזור_6,נד אגד אזור 6,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2019-04-01,4.0,microgr/L,10.0,40.0,2
נד_אגד_אזור_6,נד אגד אזור 6,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-07-17,430.0,microgr/L,7.5,5733.33,2
נד_אגד_אזור_6,נד אגד אזור 6,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2019-07-17,21.0,microgr/L,0.5,4200.0,2
נד_דלק_הצבי_2,נד דלק הצבי 2,FUEL,BENZENE,BENZENE,2025-03-17,36.0,microgr/L,5.0,720.0,11
נד_דלק_הצבי_2,נד דלק הצבי 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2019-03-25,10.0,microgr/L,300.0,3.33,10
נד_דלק_הצבי_2,נד דלק הצבי 2,FUEL, MTBE,MTBE,2020-09-24,9100.0,microgr/L,40.0,22750.0,11
נד_דלק_הצבי_2,נד דלק הצבי 2,FUEL,TOLUENE,TOLUENE,2019-03-25,10.0,microgr/L,700.0,1.43,11
נד_דלק_הצבי_2,נד דלק הצבי 2,FUEL,XYLENE,XYLENE,2019-03-25,10.0,microgr/L,500.0,2.0,10
נד_דלק_הצבי_2,נד דלק הצבי 2,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2023-09-14,1.0,microgr/L,,,1
נד_דלק_הצבי_2,נד דלק הצבי 2,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2023-09-14,1.0,microgr/L,,,1
נד_דלק_הצבי_2,נד דלק הצבי 2,METALS,ARSENIC AS AS,ARSENIC AS AS,2023-09-14,0.0,microgr/L,10.0,0.0,1
נד_דלק_הצבי_2,נד דלק הצבי 2,METALS,CADMIUM AS CD,CADMIUM AS CD,2023-09-14,0.0,microgr/L,5.0,0.0,1
נד_דלק_הצבי_2,נד דלק הצבי 2,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2023-09-14,0.0,microgr/L,4.0,0.0,1
נד_דלק_הצבי_2,נד דלק הצבי 2,INDUSTRY,CHLOROFORM,CHLOROFORM,2023-09-14,46.672,microgr/L,80.0,58.34,1
נד_דלק_הצבי_2,נד דלק הצבי 2,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2023-09-14,0.0,microgr/L,50.0,0.0,1
נד_דלק_הצבי_2,נד דלק הצבי 2,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2023-09-14,5.101,microgr/L,50.0,10.2,1
נד_דלק_הצבי_2,נד דלק הצבי 2,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2023-09-14,1.982,microgr/L,4.0,49.55,1
נד_דלק_הצבי_2,נד דלק הצבי 2,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2023-09-14,63.613,microgr/L,10.0,636.13,1
נד_דלק_הצבי_2,נד דלק הצבי 2,METALS,LEAD AS PB,LEAD AS PB,2023-09-14,0.0,microgr/L,10.0,0.0,1
נד_דלק_הצבי_2,נד דלק הצבי 2,METALS,NICKEL AS NI,NICKEL AS NI,2023-09-14,10.0,microgr/L,20.0,50.0,1
נד_דלק_הצבי_2,נד דלק הצבי 2,PFAS,Perfluorodecanoic acid,Perfluorodecanoic acid,2023-09-14,0.0,microgr/L,0.1,0.0,1
נד_דלק_הצבי_2,נד דלק הצבי 2,PFAS,Perfluorododecanoic acid,Perfluorododecanoic acid,2023-09-14,0.0,microgr/L,0.1,0.0,1
נד_דלק_הצבי_2,נד דלק הצבי 2,PFAS,Perfluorononanoic acid,Perfluorononanoic acid,2023-09-14,0.0,microgr/L,0.1,0.0,1
נד_דלק_הצבי_2,נד דלק הצבי 2,PFAS,Perfluoropentanoic acid,Perfluoropentanoic acid,2023-09-14,0.0,microgr/L,0.1,0.0,1
נד_דלק_הצבי_2,נד דלק הצבי 2,PFAS,PERFLUORO PFEESA,PERFLUORO PFEESA,2023-09-14,0.0,microgr/L,,,1
נד_דלק_הצבי_2,נד דלק הצבי 2,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2023-09-14,31.81,microgr/L,10.0,318.1,1
נד_דלק_הצבי_2,נד דלק הצבי 2,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2023-09-14,0.0,microgr/L,50.0,0.0,1
נד_דלק_הצבי_2,נד דלק הצבי 2,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2023-09-14,246.0,microgr/L,7.5,3280.0,1
נד_דלק_הצבי_2,נד דלק הצבי 2,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2023-09-14,3.394,microgr/L,0.5,678.8,1
נד_אגד_אזור_7,נד אגד אזור 7,FUEL,BENZENE,BENZENE,2021-04-07,6600.0,microgr/L,5.0,132000.0,12
נד_אגד_אזור_7,נד אגד אזור 7,FUEL,ETHYL BENZENE,ETHYL BENZENE,2020-08-03,1446.0,microgr/L,300.0,482.0,11
נד_אגד_אזור_7,נד אגד אזור 7,FUEL, MTBE,MTBE,2018-10-25,90063.0,microgr/L,40.0,225157.5,12
נד_אגד_אזור_7,נד אגד אזור 7,FUEL,TOLUENE,TOLUENE,2022-12-07,92.5,microgr/L,700.0,13.21,12
נד_אגד_אזור_7,נד אגד אזור 7,FUEL,XYLENE,XYLENE,2020-08-03,182.0,microgr/L,500.0,36.4,12
נד_אגד_אזור_7,נד אגד אזור 7,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2019-04-01,24.0,microgr/L,50.0,48.0,2
נד_אגד_אזור_7,נד אגד אזור 7,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2019-04-01,3.0,microgr/L,10.0,30.0,2
נד_אגד_אזור_7,נד אגד אזור 7,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2019-04-01,3.0,microgr/L,10.0,30.0,2
נד_אגד_אזור_7,נד אגד אזור 7,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-04-01,17.0,microgr/L,7.5,226.67,2
נד_אגד_אזור_7,נד אגד אזור 7,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2019-04-01,6.0,microgr/L,0.5,1200.0,2
נד_אגד_אזור_8,נד אגד אזור 8,FUEL,BENZENE,BENZENE,2019-04-01,227.0,microgr/L,5.0,4540.0,10
נד_אגד_אזור_8,נד אגד אזור 8,FUEL,ETHYL BENZENE,ETHYL BENZENE,2018-10-25,101.0,microgr/L,300.0,33.67,11
נד_אגד_אזור_8,נד אגד אזור 8,FUEL, MTBE,MTBE,2018-10-25,4509.0,microgr/L,40.0,11272.5,10
נד_אגד_אזור_8,נד אגד אזור 8,FUEL,TOLUENE,TOLUENE,2018-10-25,34.0,microgr/L,700.0,4.86,11
נד_אגד_אזור_8,נד אגד אזור 8,FUEL,XYLENE,XYLENE,2018-10-25,37.0,microgr/L,500.0,7.4,11
נד_אגד_אזור_8,נד אגד אזור 8,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2019-04-01,61.0,microgr/L,50.0,122.0,2
נד_אגד_אזור_8,נד אגד אזור 8,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2019-07-17,24.0,microgr/L,10.0,240.0,2
נד_אגד_אזור_8,נד אגד אזור 8,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2019-04-01,3.0,microgr/L,10.0,30.0,2
נד_אגד_אזור_8,נד אגד אזור 8,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-07-17,51.0,microgr/L,7.5,680.0,2
נד_אגד_אזור_8,נד אגד אזור 8,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2019-07-17,0.3,microgr/L,0.5,60.0,2
נד_אגד_אזור_9,נד אגד אזור 9,FUEL,BENZENE,BENZENE,2019-04-01,71.0,microgr/L,5.0,1420.0,11
נד_אגד_אזור_9,נד אגד אזור 9,FUEL,ETHYL BENZENE,ETHYL BENZENE,2019-04-01,15.0,microgr/L,300.0,5.0,12
נד_אגד_אזור_9,נד אגד אזור 9,FUEL, MTBE,MTBE,2019-04-01,9187.0,microgr/L,40.0,22967.5,11
נד_אגד_אזור_9,נד אגד אזור 9,FUEL,TOLUENE,TOLUENE,2024-01-15,20.5,microgr/L,700.0,2.93,12
נד_אגד_אזור_9,נד אגד אזור 9,FUEL,XYLENE,XYLENE,2024-01-15,34.7,microgr/L,500.0,6.94,12
נד_אגד_אזור_9,נד אגד אזור 9,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2019-04-01,104.0,microgr/L,50.0,208.0,2
נד_אגד_אזור_9,נד אגד אזור 9,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2019-04-01,18.0,microgr/L,10.0,180.0,2
נד_אגד_אזור_9,נד אגד אזור 9,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2019-04-01,3.0,microgr/L,10.0,30.0,2
נד_אגד_אזור_9,נד אגד אזור 9,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-04-01,131.0,microgr/L,7.5,1746.67,2
נד_אגד_אזור_9,נד אגד אזור 9,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2019-07-17,0.7,microgr/L,0.5,140.0,2
נד_אגד_אזור_10,נד אגד אזור 10,FUEL,BENZENE,BENZENE,2020-08-03,10.0,microgr/L,5.0,200.0,9
נד_אגד_אזור_10,נד אגד אזור 10,FUEL,ETHYL BENZENE,ETHYL BENZENE,2020-08-03,10.0,microgr/L,300.0,3.33,9
נד_אגד_אזור_10,נד אגד אזור 10,FUEL, MTBE,MTBE,2022-12-07,893.0,microgr/L,40.0,2232.5,8
נד_אגד_אזור_10,נד אגד אזור 10,FUEL,TOLUENE,TOLUENE,2020-08-03,10.0,microgr/L,700.0,1.43,9
נד_אגד_אזור_10,נד אגד אזור 10,FUEL,XYLENE,XYLENE,2020-08-03,10.0,microgr/L,500.0,2.0,9
נד_אגד_אזור_13,נד אגד אזור 13,FUEL,BENZENE,BENZENE,2020-08-03,10.0,microgr/L,5.0,200.0,9
נד_אגד_אזור_13,נד אגד אזור 13,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2019-07-17,5.0,microgr/L,50.0,10.0,1
נד_אגד_אזור_13,נד אגד אזור 13,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2019-07-17,3.0,microgr/L,10.0,30.0,1
נד_אגד_אזור_13,נד אגד אזור 13,FUEL,ETHYL BENZENE,ETHYL BENZENE,2020-08-03,10.0,microgr/L,300.0,3.33,9
נד_אגד_אזור_13,נד אגד אזור 13,FUEL, MTBE,MTBE,2020-12-31,6189.0,microgr/L,40.0,15472.5,8
נד_אגד_אזור_13,נד אגד אזור 13,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2019-07-17,3.0,microgr/L,10.0,30.0,1
נד_אגד_אזור_13,נד אגד אזור 13,FUEL,TOLUENE,TOLUENE,2020-08-03,10.0,microgr/L,700.0,1.43,9
נד_אגד_אזור_13,נד אגד אזור 13,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-07-17,188.0,microgr/L,7.5,2506.67,1
נד_אגד_אזור_13,נד אגד אזור 13,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2019-07-17,0.6,microgr/L,0.5,120.0,1
נד_אגד_אזור_13,נד אגד אזור 13,FUEL,XYLENE,XYLENE,2020-08-03,10.0,microgr/L,500.0,2.0,9
נד_אגד_אזור_12,נד אגד אזור 12,FUEL,BENZENE,BENZENE,2020-12-31,994.8,microgr/L,5.0,19896.0,7
נד_אגד_אזור_12,נד אגד אזור 12,FUEL,ETHYL BENZENE,ETHYL BENZENE,2024-01-15,90.4,microgr/L,300.0,30.13,7
נד_אגד_אזור_12,נד אגד אזור 12,FUEL, MTBE,MTBE,2022-08-09,13700.0,microgr/L,40.0,34250.0,7
נד_אגד_אזור_12,נד אגד אזור 12,FUEL,TOLUENE,TOLUENE,2022-04-15,268.0,microgr/L,700.0,38.29,7
נד_אגד_אזור_12,נד אגד אזור 12,FUEL,XYLENE,XYLENE,2020-12-31,243.0,microgr/L,500.0,48.6,7
נד_אגד_אזור_14,נד אגד אזור 14,FUEL,BENZENE,BENZENE,2020-12-31,14.0,microgr/L,5.0,280.0,7
נד_אגד_אזור_14,נד אגד אזור 14,FUEL,ETHYL BENZENE,ETHYL BENZENE,2020-08-03,10.0,microgr/L,300.0,3.33,7
נד_אגד_אזור_14,נד אגד אזור 14,FUEL, MTBE,MTBE,2020-12-31,94.0,microgr/L,40.0,235.0,7
נד_אגד_אזור_14,נד אגד אזור 14,FUEL,TOLUENE,TOLUENE,2020-08-03,10.0,microgr/L,700.0,1.43,7
נד_אגד_אזור_14,נד אגד אזור 14,FUEL,XYLENE,XYLENE,2020-08-03,10.0,microgr/L,500.0,2.0,7
נד_אגד_אזור_11,נד אגד אזור 11,FUEL,BENZENE,BENZENE,2020-08-03,10.0,microgr/L,5.0,200.0,7
נד_אגד_אזור_11,נד אגד אזור 11,FUEL,ETHYL BENZENE,ETHYL BENZENE,2020-08-03,10.0,microgr/L,300.0,3.33,7
נד_אגד_אזור_11,נד אגד אזור 11,FUEL, MTBE,MTBE,2021-04-07,4200.0,microgr/L,40.0,10500.0,7
נד_אגד_אזור_11,נד אגד אזור 11,FUEL,TOLUENE,TOLUENE,2020-08-03,10.0,microgr/L,700.0,1.43,7
נד_אגד_אזור_11,נד אגד אזור 11,FUEL,XYLENE,XYLENE,2020-08-03,10.0,microgr/L,500.0,2.0,7
נד_אגד_איזור_7,נד אגד איזור 7,FUEL,BENZENE,BENZENE,2022-04-15,3550.0,microgr/L,5.0,71000.0,1
נד_אגד_איזור_7,נד אגד איזור 7,FUEL, MTBE,MTBE,2022-04-15,14600.0,microgr/L,40.0,36500.0,1
נד_אגד_איזור_7,נד אגד איזור 7,FUEL,TOLUENE,TOLUENE,2022-04-15,71.1,microgr/L,700.0,10.16,1
נד_אגד_איזור_7,נד אגד איזור 7,FUEL,XYLENE,XYLENE,2022-04-15,17.7,microgr/L,500.0,3.54,1
נד_אגד_אזור_10,נד אגד אזור 10,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2019-07-17,3.0,microgr/L,50.0,6.0,1
נד_אגד_אזור_10,נד אגד אזור 10,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2019-07-17,11.0,microgr/L,10.0,110.0,1
נד_אגד_אזור_10,נד אגד אזור 10,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2019-07-17,3.0,microgr/L,10.0,30.0,1
נד_אגד_אזור_10,נד אגד אזור 10,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-07-17,28.0,microgr/L,7.5,373.33,1
נד_אגד_אזור_10,נד אגד אזור 10,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2019-07-17,0.1,microgr/L,0.5,20.0,1
נת_חווה_חקלאית_א,נת חווה חקלאית א,INDUSTRY,"1,4 DIOXANE","1,4 DIOXANE",2026-02-15,38.8,microgr/L,3.0,1293.33,1
נת_חווה_חקלאית_ב,נת חווה חקלאית ב,INDUSTRY,"1,4 DIOXANE","1,4 DIOXANE",2026-02-15,6.5,microgr/L,3.0,216.67,1
נת_חולון_26,נת חולון 26,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2022-11-20,0.0,microgr/L,,,2
נת_חולון_26,נת חולון 26,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2022-11-20,0.0,microgr/L,,,2
נת_חולון_26,נת חולון 26,INDUSTRY,"1,4 DIOXANE","1,4 DIOXANE",2022-11-20,0.0,microgr/L,3.0,0.0,2
נת_חולון_26,נת חולון 26,METALS,ARSENIC AS AS,ARSENIC AS AS,2022-11-20,0.0,microgr/L,10.0,0.0,2
נת_חולון_26,נת חולון 26,FUEL,BENZENE,BENZENE,2022-11-20,0.0,microgr/L,5.0,0.0,2
