borehole,name_he,family,param_code,param_name,latest_date,latest_concentration,unit,drinking_water_standard,pct_of_standard
נד_אגד_אזור_10,נד אגד אזור 10,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-07-17,28.0,microgr/L,7.5,373.33
נד_אגד_אזור_10,נד אגד אזור 10,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2019-07-17,0.1,microgr/L,0.5,20.0
נת_חווה_חקלאית_א,נת חווה חקלאית א,INDUSTRY,"1,4 DIOXANE","1,4 DIOXANE",2026-02-15,38.8,microgr/L,3.0,1293.33
נת_חווה_חקלאית_ב,נת חווה חקלאית ב,INDUSTRY,"1,4 DIOXANE","1,4 DIOXANE",2026-02-15,6.5,microgr/L,3.0,216.67
נת_חולון_26,נת חולון 26,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2023-02-06,0.0,microgr/L,,
נת_חולון_26,נת חולון 26,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2023-02-06,0.0,microgr/L,,
נת_חולון_26,נת חולון 26,INDUSTRY,"1,4 DIOXANE","1,4 DIOXANE",2023-02-06,0.0,microgr/L,3.0,0.0
נת_חולון_26,נת חולון 26,METALS,ARSENIC AS AS,ARSENIC AS AS,2023-02-06,0.0,microgr/L,10.0,0.0
נת_חולון_26,נת חולון 26,FUEL,BENZENE,BENZENE,2023-02-06,0.0,microgr/L,5.0,0.0
נת_חולון_26,נת חולון 26,METALS,CADMIUM AS CD,CADMIUM AS CD,2023-02-06,0.0,microgr/L,5.0,0.0
נת_חולון_26,נת חולון 26,INDUSTRY,CHLOROFORM,CHLOROFORM,2023-02-06,55.3,microgr/L,80.0,69.12
נת_חולון_26,נת חולון 26,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2023-02-06,4035.9,microgr/L,50.0,8071.8
נת_חולון_26,נת חולון 26,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2023-02-06,0.25,microgr/L,50.0,0.5
נת_חולון_26,נת חולון 26,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2023-02-06,0.0,microgr/L,4.0,0.0
נת_חולון_26,נת חולון 26,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2023-02-06,1.8,microgr/L,10.0,18.0
נת_חולון_26,נת חולון 26,FUEL,ETHYL BENZENE,ETHYL BENZENE,2023-02-06,0.0,microgr/L,300.0,0.0
נת_חולון_26,נת חולון 26,METALS,LEAD AS PB,LEAD AS PB,2023-02-06,0.0,microgr/L,10.0,0.0
נת_חולון_26,נת חולון 26,METALS,MERCURY AS HG,MERCURY AS HG,2023-02-06,0.0,microgr/L,1.0,0.0
נת_חולון_26,נת חולון 26,FUEL, MTBE,MTBE,2023-02-06,1.0,microgr/L,40.0,2.5
נת_חולון_26,נת חולון 26,METALS,NICKEL AS NI,NICKEL AS NI,2023-02-06,2.7,microgr/L,20.0,13.5
נת_חולון_26,נת חולון 26,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2023-02-06,4.0,microgr/L,10.0,40.0
נת_חולון_26,נת חולון 26,FUEL,TOLUENE,TOLUENE,2023-02-06,1.0,microgr/L,700.0,0.14
נת_חולון_26,נת חולון 26,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2023-02-06,0.0,microgr/L,50.0,0.0
נת_חולון_26,נת חולון 26,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2023-02-06,163.0,microgr/L,7.5,2173.33
נת_חולון_26,נת חולון 26,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2023-02-06,0.0,microgr/L,0.5,0.0
נת_חולון_26,נת חולון 26,FUEL,XYLENE,XYLENE,2023-02-06,3.0,microgr/L,500.0,0.6
נת_חולון_26,נת חולון 26,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2023-02-06,0.0,microgr/L,4.0,0.0
נת_חולון_23,נת חולון 23,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2024-11-27,0.0,microgr/L,,
נת_חולון_23,נת חולון 23,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2024-11-27,0.0,microgr/L,,
נת_חולון_23,נת חולון 23,INDUSTRY,"1,4 DIOXANE","1,4 DIOXANE",2026-02-10,0.5,microgr/L,3.0,16.67
נת_חולון_23,נת חולון 23,METALS,ARSENIC AS AS,ARSENIC AS AS,2022-11-14,0.0,microgr/L,10.0,0.0
נת_חולון_23,נת חולון 23,FUEL,BENZENE,BENZENE,2024-11-27,0.0,microgr/L,5.0,0.0
נת_חולון_23,נת חולון 23,METALS,CADMIUM AS CD,CADMIUM AS CD,2022-11-14,0.0,microgr/L,5.0,0.0
נת_חולון_23,נת חולון 23,INDUSTRY,CHLOROFORM,CHLOROFORM,2024-11-27,3.05,microgr/L,80.0,3.81
נת_חולון_23,נת חולון 23,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2023-02-06,44.8,microgr/L,50.0,89.6
נת_חולון_23,נת חולון 23,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2024-11-27,2.01,microgr/L,50.0,4.02
נת_חולון_23,נת חולון 23,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2024-11-27,1.0,microgr/L,4.0,25.0
נת_חולון_23,נת חולון 23,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2024-11-27,1.48,microgr/L,10.0,14.8
נת_חולון_23,נת חולון 23,FUEL,ETHYL BENZENE,ETHYL BENZENE,2024-11-27,0.0,microgr/L,300.0,0.0
נת_חולון_23,נת חולון 23,METALS,LEAD AS PB,LEAD AS PB,2022-11-14,0.0,microgr/L,10.0,0.0
נת_חולון_23,נת חולון 23,METALS,MERCURY AS HG,MERCURY AS HG,2022-11-14,0.0,microgr/L,1.0,0.0
נת_חולון_23,נת חולון 23,FUEL, MTBE,MTBE,2024-11-27,1.0,microgr/L,40.0,2.5
נת_חולון_23,נת חולון 23,METALS,NICKEL AS NI,NICKEL AS NI,2022-11-14,39.3,microgr/L,20.0,196.5
נת_חולון_23,נת חולון 23,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2024-11-27,10.065,microgr/L,10.0,100.65
נת_חולון_23,נת חולון 23,FUEL,TOLUENE,TOLUENE,2024-11-27,1.0,microgr/L,700.0,0.14
נת_חולון_23,נת חולון 23,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2024-11-27,0.0,microgr/L,50.0,0.0
נת_חולון_23,נת חולון 23,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2024-11-27,76.446,microgr/L,7.5,1019.28
נת_חולון_23,נת חולון 23,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2024-11-27,0.0,microgr/L,0.5,0.0
נת_חולון_23,נת חולון 23,FUEL,XYLENE,XYLENE,2024-11-27,0.0,microgr/L,500.0,0.0
נת_חולון_23,נת חולון 23,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2024-11-27,0.0,microgr/L,4.0,0.0
נת_חולון_24,נת חולון 24,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2024-11-27,0.0,microgr/L,,
נת_חולון_24,נת חולון 24,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2024-11-27,0.0,microgr/L,,
נת_חולון_24,נת חולון 24,INDUSTRY,"1,4 DIOXANE","1,4 DIOXANE",2023-02-06,0.0,microgr/L,3.0,0.0
נת_חולון_24,נת חולון 24,METALS,ARSENIC AS AS,ARSENIC AS AS,2023-02-06,0.0,microgr/L,10.0,0.0
נת_חולון_24,נת חולון 24,FUEL,BENZENE,BENZENE,2024-11-27,1.0,microgr/L,5.0,20.0
נת_חולון_24,נת חולון 24,METALS,CADMIUM AS CD,CADMIUM AS CD,2023-02-06,0.0,microgr/L,5.0,0.0
נת_חולון_24,נת חולון 24,INDUSTRY,CHLOROFORM,CHLOROFORM,2024-11-27,9.732,microgr/L,80.0,12.16
נת_חולון_24,נת חולון 24,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2023-02-06,44.8,microgr/L,50.0,89.6
נת_חולון_24,נת חולון 24,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2024-11-27,1.0,microgr/L,50.0,2.0
נת_חולון_24,נת חולון 24,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2024-11-27,1.0,microgr/L,4.0,25.0
נת_חולון_24,נת חולון 24,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2024-11-27,15.163,microgr/L,10.0,151.63
נת_חולון_24,נת חולון 24,FUEL,ETHYL BENZENE,ETHYL BENZENE,2024-11-27,0.0,microgr/L,300.0,0.0
נת_חולון_24,נת חולון 24,METALS,LEAD AS PB,LEAD AS PB,2023-02-06,0.0,microgr/L,10.0,0.0
נת_חולון_24,נת חולון 24,METALS,MERCURY AS HG,MERCURY AS HG,2023-02-06,0.0,microgr/L,1.0,0.0
נת_חולון_24,נת חולון 24,FUEL, MTBE,MTBE,2024-11-27,1.0,microgr/L,40.0,2.5
נת_חולון_24,נת חולון 24,METALS,NICKEL AS NI,NICKEL AS NI,2023-02-06,3.3,microgr/L,20.0,16.5
נת_חולון_24,נת חולון 24,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2024-11-27,9.864,microgr/L,10.0,98.64
נת_חולון_24,נת חולון 24,FUEL,TOLUENE,TOLUENE,2024-11-27,1.0,microgr/L,700.0,0.14
נת_חולון_24,נת חולון 24,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2024-11-27,0.0,microgr/L,50.0,0.0
נת_חולון_24,נת חולון 24,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2024-11-27,75.787,microgr/L,7.5,1010.49
נת_חולון_24,נת חולון 24,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2024-11-27,0.0,microgr/L,0.5,0.0
נת_חולון_24,נת חולון 24,FUEL,XYLENE,XYLENE,2024-11-27,0.0,microgr/L,500.0,0.0
נת_חולון_24,נת חולון 24,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2024-11-27,0.0,microgr/L,4.0,0.0
נת_חולון_25,נת חולון 25,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2023-02-10,0.0,microgr/L,,
נת_חולון_25,נת חולון 25,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2023-02-10,0.0,microgr/L,,
נת_חולון_25,נת חולון 25,INDUSTRY,"1,4 DIOXANE","1,4 DIOXANE",2023-02-10,0.0,microgr/L,3.0,0.0
נת_חולון_25,נת חולון 25,METALS,ARSENIC AS AS,ARSENIC AS AS,2023-02-10,0.0,microgr/L,10.0,0.0
נת_חולון_25,נת חולון 25,FUEL,BENZENE,BENZENE,2023-02-10,0.0,microgr/L,5.0,0.0
נת_חולון_25,נת חולון 25,METALS,CADMIUM AS CD,CADMIUM AS CD,2023-02-10,0.0,microgr/L,5.0,0.0
נת_חולון_25,נת חולון 25,INDUSTRY,CHLOROFORM,CHLOROFORM,2023-02-10,5.81,microgr/L,80.0,7.26
נת_חולון_25,נת חולון 25,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2023-02-10,18.2,microgr/L,50.0,36.4
נת_חולון_25,נת חולון 25,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2023-02-10,2.44,microgr/L,50.0,4.88
נת_חולון_25,נת חולון 25,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2023-02-10,0.0,microgr/L,4.0,0.0
נת_חולון_25,נת חולון 25,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2023-02-10,2.52,microgr/L,10.0,25.2
נת_חולון_25,נת חולון 25,FUEL,ETHYL BENZENE,ETHYL BENZENE,2023-02-10,0.0,microgr/L,300.0,0.0
נת_חולון_25,נת חולון 25,METALS,LEAD AS PB,LEAD AS PB,2023-02-10,0.0,microgr/L,10.0,0.0
נת_חולון_25,נת חולון 25,METALS,MERCURY AS HG,MERCURY AS HG,2023-02-10,0.0,microgr/L,1.0,0.0
נת_חולון_25,נת חולון 25,FUEL, MTBE,MTBE,2023-02-10,2.69,microgr/L,40.0,6.73
נת_חולון_25,נת חולון 25,METALS,NICKEL AS NI,NICKEL AS NI,2023-02-10,12.7,microgr/L,20.0,63.5
נת_חולון_25,נת חולון 25,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2023-02-10,1.56,microgr/L,10.0,15.6
נת_חולון_25,נת חולון 25,FUEL,TOLUENE,TOLUENE,2023-02-10,0.0,microgr/L,700.0,0.0
נת_חולון_25,נת חולון 25,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2023-02-10,0.13,microgr/L,50.0,0.26
נת_חולון_25,נת חולון 25,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2023-02-10,262.0,microgr/L,7.5,3493.33
נת_חולון_25,נת חולון 25,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2023-02-10,0.0,microgr/L,0.5,0.0
נת_חולון_25,נת חולון 25,FUEL,XYLENE,XYLENE,2023-02-10,0.0,microgr/L,500.0,0.0
נת_חולון_21,נת חולון 21,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2024-11-27,0.0,microgr/L,,
נת_חולון_21,נת חולון 21,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2024-11-27,0.0,microgr/L,,
נת_חולון_21,נת חולון 21,INDUSTRY,"1,4 DIOXANE","1,4 DIOXANE",2023-02-08,0.0,microgr/L,3.0,0.0
נת_חולון_21,נת חולון 21,METALS,ARSENIC AS AS,ARSENIC AS AS,2023-02-08,0.0,microgr/L,10.0,0.0
נת_חולון_21,נת חולון 21,FUEL,BENZENE,BENZENE,2024-11-27,1.0,microgr/L,5.0,20.0
נת_חולון_21,נת חולון 21,METALS,CADMIUM AS CD,CADMIUM AS CD,2023-02-08,0.0,microgr/L,5.0,0.0
נת_חולון_21,נת חולון 21,INDUSTRY,CHLOROFORM,CHLOROFORM,2024-11-27,4.303,microgr/L,80.0,5.38
נת_חולון_21,נת חולון 21,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2023-02-08,44.8,microgr/L,50.0,89.6
נת_חולון_21,נת חולון 21,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2024-11-27,2.382,microgr/L,50.0,4.76
נת_חולון_21,נת חולון 21,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2024-11-27,1.0,microgr/L,4.0,25.0
נת_חולון_21,נת חולון 21,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2024-11-27,55.37,microgr/L,10.0,553.7
נת_חולון_21,נת חולון 21,FUEL,ETHYL BENZENE,ETHYL BENZENE,2024-11-27,0.0,microgr/L,300.0,0.0
נת_חולון_21,נת חולון 21,METALS,LEAD AS PB,LEAD AS PB,2023-02-08,0.0,microgr/L,10.0,0.0
נת_חולון_21,נת חולון 21,METALS,MERCURY AS HG,MERCURY AS HG,2023-02-08,0.0,microgr/L,1.0,0.0
נת_חולון_21,נת חולון 21,FUEL, MTBE,MTBE,2024-11-27,0.0,microgr/L,40.0,0.0
נת_חולון_21,נת חולון 21,METALS,NICKEL AS NI,NICKEL AS NI,2023-02-08,2.3,microgr/L,20.0,11.5
נת_חולון_21,נת חולון 21,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2024-11-27,10.82,microgr/L,10.0,108.2
נת_חולון_21,נת חולון 21,FUEL,TOLUENE,TOLUENE,2024-11-27,1.0,microgr/L,700.0,0.14
נת_חולון_21,נת חולון 21,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2024-11-27,1.0,microgr/L,50.0,2.0
נת_חולון_21,נת חולון 21,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2024-11-27,175.683,microgr/L,7.5,2342.44
נת_חולון_21,נת חולון 21,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2024-11-27,0.0,microgr/L,0.5,0.0
נת_חולון_21,נת חולון 21,FUEL,XYLENE,XYLENE,2024-11-27,0.0,microgr/L,500.0,0.0
נת_חולון_21,נת חולון 21,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2024-11-27,0.0,microgr/L,4.0,0.0
נת_חולון_22,נת חולון 22,FUEL,BENZENE,BENZENE,2024-11-27,1.0,microgr/L,5.0,20.0
נת_חולון_22,נת חולון 22,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2023-02-08,44.8,microgr/L,50.0,89.6
נת_חולון_22,נת חולון 22,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2024-11-27,14.906,microgr/L,50.0,29.81
נת_חולון_22,נת חולון 22,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2024-11-27,1.0,microgr/L,4.0,25.0
נת_חולון_22,נת חולון 22,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2024-11-27,271.95,microgr/L,10.0,2719.5
נת_חולון_22,נת חולון 22,FUEL,ETHYL BENZENE,ETHYL BENZENE,2024-11-27,0.0,microgr/L,300.0,0.0
נת_חולון_22,נת חולון 22,METALS,LEAD AS PB,LEAD AS PB,2023-02-08,0.0,microgr/L,10.0,0.0
נת_חולון_22,נת חולון 22,FUEL, MTBE,MTBE,2024-11-27,0.0,microgr/L,40.0,0.0
נת_חולון_22,נת חולון 22,METALS,NICKEL AS NI,NICKEL AS NI,2023-02-08,12.6,microgr/L,20.0,63.0
נת_חולון_22,נת חולון 22,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2024-11-27,4.935,microgr/L,10.0,49.35
נת_חולון_22,נת חולון 22,FUEL,TOLUENE,TOLUENE,2024-11-27,1.0,microgr/L,700.0,0.14
נת_חולון_22,נת חולון 22,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2024-11-27,216.052,microgr/L,7.5,2880.69
נת_חולון_22,נת חולון 22,FUEL,XYLENE,XYLENE,2024-11-27,0.0,microgr/L,500.0,0.0
נת_חולון_22,נת חולון 22,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2024-11-27,0.0,microgr/L,,
נת_חולון_22,נת חולון 22,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2024-11-27,0.0,microgr/L,,
נת_חולון_22,נת חולון 22,METALS,ARSENIC AS AS,ARSENIC AS AS,2023-02-08,0.0,microgr/L,10.0,0.0
נת_חולון_22,נת חולון 22,METALS,CADMIUM AS CD,CADMIUM AS CD,2023-02-08,0.0,microgr/L,5.0,0.0
נת_חולון_22,נת חולון 22,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2024-11-27,0.0,microgr/L,4.0,0.0
נת_חולון_22,נת חולון 22,INDUSTRY,CHLOROFORM,CHLOROFORM,2024-11-27,1.0,microgr/L,80.0,1.25
נת_חולון_22,נת חולון 22,METALS,MERCURY AS HG,MERCURY AS HG,2023-02-08,0.0,microgr/L,1.0,0.0
נת_חולון_22,נת חולון 22,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2024-11-27,1.0,microgr/L,50.0,2.0
נת_חולון_22,נת חולון 22,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2024-11-27,0.0,microgr/L,0.5,0.0
נת_חולון_22,נת חולון 22,INDUSTRY,"1,4 DIOXANE","1,4 DIOXANE",2026-02-10,14.3,microgr/L,3.0,476.67
נד_מרכבות_האש_7,נד מרכבות האש 7,FUEL,BENZENE,BENZENE,2025-05-14,10.0,microgr/L,5.0,200.0
נד_מרכבות_האש_7,נד מרכבות האש 7,FUEL,ETHYL BENZENE,ETHYL BENZENE,2025-05-14,10.0,microgr/L,300.0,3.33
נד_מרכבות_האש_7,נד מרכבות האש 7,FUEL, MTBE,MTBE,2025-05-14,100.0,microgr/L,40.0,250.0
נד_מרכבות_האש_7,נד מרכבות האש 7,FUEL,TOLUENE,TOLUENE,2025-05-14,10.0,microgr/L,700.0,1.43
נד_מרכבות_האש_7,נד מרכבות האש 7,FUEL,XYLENE,XYLENE,2025-05-14,10.0,microgr/L,500.0,2.0
נד_מרכבות_האש_8,נד מרכבות האש 8,FUEL,BENZENE,BENZENE,2025-05-14,80.0,microgr/L,5.0,1600.0
נד_מרכבות_האש_8,נד מרכבות האש 8,FUEL,ETHYL BENZENE,ETHYL BENZENE,2025-05-14,300.0,microgr/L,300.0,100.0
נד_מרכבות_האש_8,נד מרכבות האש 8,FUEL, MTBE,MTBE,2025-05-14,50.0,microgr/L,40.0,125.0
נד_מרכבות_האש_8,נד מרכבות האש 8,FUEL,TOLUENE,TOLUENE,2025-05-14,700.0,microgr/L,700.0,100.0
נד_מרכבות_האש_8,נד מרכבות האש 8,FUEL,XYLENE,XYLENE,2025-05-14,200.0,microgr/L,500.0,40.0
נד_מרכבות_האש_9,נד מרכבות האש 9,FUEL,BENZENE,BENZENE,2025-05-14,10.0,microgr/L,5.0,200.0
נד_מרכבות_האש_9,נד מרכבות האש 9,FUEL,ETHYL BENZENE,ETHYL BENZENE,2025-05-14,10.0,microgr/L,300.0,3.33
נד_מרכבות_האש_9,נד מרכבות האש 9,FUEL, MTBE,MTBE,2025-05-14,500.0,microgr/L,40.0,1250.0
נד_מרכבות_האש_9,נד מרכבות האש 9,FUEL,TOLUENE,TOLUENE,2025-05-14,10.0,microgr/L,700.0,1.43
נד_מרכבות_האש_9,נד מרכבות האש 9,FUEL,XYLENE,XYLENE,2025-05-14,10.0,microgr/L,500.0,2.0
נד_אגד_אזור_n1,נד אגד אזור N1,FUEL,BENZENE,BENZENE,2025-02-23,0.35,microgr/L,5.0,7.0
נד_אגד_אזור_n1,נד אגד אזור N1,FUEL,ETHYL BENZENE,ETHYL BENZENE,2025-02-23,0.1,microgr/L,300.0,0.03
נד_אגד_אזור_n1,נד אגד אזור N1,FUEL, MTBE,MTBE,2025-02-23,1550.0,microgr/L,40.0,3875.0
נד_אגד_אזור_n1,נד אגד אזור N1,FUEL,TOLUENE,TOLUENE,2025-02-23,0.5,microgr/L,700.0,0.07
נד_אגד_אזור_n1,נד אגד אזור N1,FUEL,XYLENE,XYLENE,2025-02-23,0.1,microgr/L,500.0,0.02
נד_אגד_אזור_n2,נד אגד אזור N2,FUEL,BENZENE,BENZENE,2025-02-23,143.0,microgr/L,5.0,2860.0
נד_אגד_אזור_n2,נד אגד אזור N2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2025-02-23,741.0,microgr/L,300.0,247.0
נד_אגד_אזור_n2,נד אגד אזור N2,FUEL, MTBE,MTBE,2025-02-23,1820.0,microgr/L,40.0,4550.0
נד_אגד_אזור_n2,נד אגד אזור N2,FUEL,TOLUENE,TOLUENE,2025-02-23,632.0,microgr/L,700.0,90.29
נד_אגד_אזור_n2,נד אגד אזור N2,FUEL,XYLENE,XYLENE,2025-02-23,1780.0,microgr/L,500.0,356.0
נד_אגד_אזור_n3,נד אגד אזור N3,FUEL,BENZENE,BENZENE,2025-02-23,629.0,microgr/L,5.0,12580.0
נד_אגד_אזור_n3,נד אגד אזור N3,FUEL,ETHYL BENZENE,ETHYL BENZENE,2025-02-23,501.0,microgr/L,300.0,167.0
נד_אגד_אזור_n3,נד אגד אזור N3,FUEL, MTBE,MTBE,2025-02-23,1260.0,microgr/L,40.0,3150.0
נד_אגד_אזור_n3,נד אגד אזור N3,FUEL,TOLUENE,TOLUENE,2025-02-23,186.0,microgr/L,700.0,26.57
נד_אגד_אזור_n3,נד אגד אזור N3,FUEL,XYLENE,XYLENE,2025-02-23,104.0,microgr/L,500.0,20.8
נד_אגד_אזור_n4,נד אגד אזור N4,FUEL,BENZENE,BENZENE,2025-02-23,229.0,microgr/L,5.0,4580.0
נד_אגד_אזור_n4,נד אגד אזור N4,FUEL,ETHYL BENZENE,ETHYL BENZENE,2025-02-23,125.0,microgr/L,300.0,41.67
נד_אגד_אזור_n4,נד אגד אזור N4,FUEL, MTBE,MTBE,2025-02-23,495.0,microgr/L,40.0,1237.5
נד_אגד_אזור_n4,נד אגד אזור N4,FUEL,TOLUENE,TOLUENE,2025-02-23,22.3,microgr/L,700.0,3.19
נד_אגד_אזור_n4,נד אגד אזור N4,FUEL,XYLENE,XYLENE,2025-02-23,20.9,microgr/L,500.0,4.18
נד_אגד_אזור_16,נד אגד אזור 16,FUEL,BENZENE,BENZENE,2024-01-15,2.0,microgr/L,5.0,40.0
נד_אגד_אזור_16,נד אגד אזור 16,FUEL,ETHYL BENZENE,ETHYL BENZENE,2024-01-15,5.14,microgr/L,300.0,1.71
נד_אגד_אזור_16,נד אגד אזור 16,FUEL, MTBE,MTBE,2024-01-15,3750.0,microgr/L,40.0,9375.0
נד_אגד_אזור_16,נד אגד אזור 16,FUEL,TOLUENE,TOLUENE,2024-01-15,5.0,microgr/L,700.0,0.71
נד_אגד_אזור_16,נד אגד אזור 16,FUEL,XYLENE,XYLENE,2024-01-15,38.0,microgr/L,500.0,7.6
נד_אגד_אזור_15,נד אגד אזור 15,FUEL,BENZENE,BENZENE,2024-02-26,2990.0,microgr/L,5.0,59800.0
נד_אגד_אזור_15,נד אגד אזור 15,FUEL,ETHYL BENZENE,ETHYL BENZENE,2024-02-26,787.0,microgr/L,300.0,262.33
נד_אגד_אזור_15,נד אגד אזור 15,FUEL, MTBE,MTBE,2024-02-26,5510.0,microgr/L,40.0,13775.0
נד_אגד_אזור_15,נד אגד אזור 15,FUEL,TOLUENE,TOLUENE,2024-02-26,8630.0,microgr/L,700.0,1232.86
נד_אגד_אזור_15,נד אגד אזור 15,FUEL,XYLENE,XYLENE,2024-02-26,3360.0,microgr/L,500.0,672.0
נד_אגד_אזור_17,נד אגד אזור 17,FUEL,BENZENE,BENZENE,2024-03-05,12.6,microgr/L,5.0,252.0
נד_אגד_אזור_17,נד אגד אזור 17,FUEL,ETHYL BENZENE,ETHYL BENZENE,2024-03-05,13.8,microgr/L,300.0,4.6
נד_אגד_אזור_17,נד אגד אזור 17,FUEL, MTBE,MTBE,2024-03-05,0.58,microgr/L,40.0,1.45
נד_אגד_אזור_17,נד אגד אזור 17,FUEL,TOLUENE,TOLUENE,2024-03-05,101.0,microgr/L,700.0,14.43
נד_אגד_אזור_17,נד אגד אזור 17,FUEL,XYLENE,XYLENE,2024-03-05,92.5,microgr/L,500.0,18.5
נד_אגד_אזור_18,נד אגד אזור 18,FUEL,BENZENE,BENZENE,2024-03-05,1960.0,microgr/L,5.0,39200.0
